t_seconds,gco2_per_kwh
1249200,35.76
1252800,34.81
1256400,35.44
1260000,37.6
1263600,41.16
1267200,45.86
1270800,51.39
1274400,57.37
1278000,63.4
1281600,69.05
1285200,73.96
1288800,77.77
1292400,80.24
1296000,81.19
1299600,80.56
1303200,78.4
1306800,74.84
1310400,70.14
1314000,64.61
1317600,58.63
1321200,52.6
1324800,46.95
1328400,42.04
1332000,38.23
1335600,35.76
1339200,34.81
1342800,35.44
1346400,37.6
1350000,41.16
1353600,45.86
1357200,51.39
1360800,57.37
1364400,63.4
1368000,69.05
1371600,73.96
1375200,77.77
1378800,80.24
1382400,81.19
1386000,80.56
1389600,78.4
1393200,74.84
1396800,70.14
1400400,64.61
1404000,58.63
1407600,52.6
1411200,46.95
1414800,42.04
1418400,38.23
1422000,35.76
1425600,34.81
1429200,35.44
1432800,37.6
1436400,41.16
1440000,45.86
1443600,51.39
1447200,57.37
1450800,63.4
1454400,69.05
1458000,73.96
1461600,77.77
1465200,80.24
1468800,81.19
1472400,80.56
1476000,78.4
1479600,74.84
1483200,70.14
1486800,64.61
1490400,58.63
1494000,52.6
1497600,46.95
1501200,42.04
1504800,38.23
1508400,35.76
1512000,34.81
1515600,35.44
1519200,37.6
1522800,41.16
1526400,45.86
1530000,51.39
1533600,57.37
1537200,63.4
1540800,69.05
1544400,73.96
1548000,77.77
1551600,80.24
1555200,81.19
1558800,80.56
1562400,78.4
1566000,74.84
1569600,70.14
1573200,64.61
1576800,58.63
1580400,52.6
1584000,46.95
1587600,42.04
1591200,38.23
1594800,35.76
1598400,34.81
1602000,35.44
1605600,37.6
1609200,41.16
1612800,45.86
1616400,51.39
1620000,57.37
1623600,63.4
1627200,69.05
1630800,73.96
1634400,77.77
1638000,80.24
1641600,81.19
1645200,80.56
1648800,78.4
1652400,74.84
1656000,70.14
1659600,64.61
1663200,58.63
1666800,52.6
1670400,46.95
1674000,42.04
1677600,38.23
1681200,35.76
1684800,34.81
1688400,35.44
1692000,37.6
1695600,41.16
1699200,45.86
1702800,51.39
1706400,57.37
1710000,63.4
1713600,69.05
1717200,73.96
1720800,77.77
1724400,80.24
1728000,81.19
1731600,80.56
1735200,78.4
1738800,74.84
1742400,70.14
1746000,64.61
1749600,58.63
1753200,52.6
1756800,46.95
1760400,42.04
1764000,38.23
1767600,35.76
1771200,34.81
1774800,35.44
1778400,37.6
1782000,41.16
1785600,45.86
1789200,51.39
1792800,57.37
1796400,63.4
1800000,69.05
1803600,73.96
1807200,77.77
1810800,80.24
1814400,81.19
1818000,80.56
1821600,78.4
1825200,74.84
1828800,70.14
1832400,64.61
1836000,58.63
1839600,52.6
1843200,46.95
1846800,42.04
1850400,38.23
1854000,35.76
1857600,34.81
1861200,35.44
1864800,37.6
1868400,41.16
1872000,45.86
1875600,51.39
1879200,57.37
1882800,63.4
1886400,69.05
1890000,73.96
1893600,77.77
1897200,80.24
1900800,81.19
1904400,80.56
1908000,78.4
1911600,74.84
1915200,70.14
1918800,64.61
1922400,58.63
1926000,52.6
1929600,46.95
1933200,42.04
1936800,38.23
1940400,35.76
1944000,34.81
1947600,35.44
1951200,37.6
1954800,41.16
1958400,45.86
1962000,51.39
1965600,57.37
1969200,63.4
1972800,69.05
1976400,73.96
1980000,77.77
1983600,80.24
1987200,81.19
1990800,80.56
1994400,78.4
1998000,74.84
2001600,70.14
2005200,64.61
2008800,58.63
2012400,52.6
2016000,46.95
2019600,42.04
2023200,38.23
2026800,35.76
2030400,34.81
2034000,35.44
2037600,37.6
2041200,41.16
2044800,45.86
2048400,51.39
2052000,57.37
2055600,63.4
2059200,69.05
2062800,73.96
2066400,77.77
2070000,80.24
2073600,81.19
2077200,80.56
2080800,78.4
2084400,74.84
2088000,70.14
2091600,64.61
2095200,58.63
2098800,52.6
2102400,46.95
2106000,42.04
2109600,38.23
2113200,35.76
2116800,34.81
2120400,35.44
2124000,37.6
2127600,41.16
2131200,45.86
2134800,51.39
2138400,57.37
2142000,63.4
2145600,69.05
2149200,73.96
2152800,77.77
2156400,80.24
2160000,81.19
2163600,80.56
2167200,78.4
2170800,74.84
2174400,70.14
2178000,64.61
2181600,58.63
2185200,52.6
2188800,46.95
2192400,42.04
2196000,38.23
2199600,35.76
2203200,34.81
2206800,35.44
2210400,37.6
2214000,41.16
2217600,45.86
2221200,51.39
2224800,57.37
2228400,63.4
2232000,69.05
2235600,73.96
2239200,77.77
2242800,80.24
2246400,81.19
2250000,80.56
2253600,78.4
2257200,74.84
2260800,70.14
2264400,64.61
2268000,58.63
2271600,52.6
2275200,46.95
2278800,42.04
2282400,38.23
2286000,35.76
2289600,34.81
2293200,35.44
2296800,37.6
2300400,41.16
2304000,45.86
2307600,51.39
2311200,57.37
2314800,63.4
2318400,69.05
2322000,73.96
2325600,77.77
2329200,80.24
2332800,81.19
2336400,80.56
2340000,78.4
2343600,74.84
2347200,70.14
2350800,64.61
2354400,58.63
2358000,52.6
2361600,46.95
2365200,42.04
2368800,38.23
2372400,35.76
2376000,34.81
2379600,35.44
2383200,37.6
2386800,41.16
2390400,45.86
2394000,51.39
2397600,57.37
2401200,63.4
2404800,69.05
2408400,73.96
2412000,77.77
2415600,80.24
2419200,81.19
2422800,80.56
2426400,78.4
2430000,74.84
2433600,70.14
2437200,64.61
2440800,58.63
2444400,52.6
2448000,46.95
2451600,42.04
2455200,38.23
2458800,35.76
2462400,34.81
2466000,35.44
2469600,37.6
2473200,41.16
2476800,45.86
2480400,51.39
2484000,57.37
2487600,63.4
2491200,69.05
2494800,73.96
2498400,77.77
2502000,80.24
2505600,81.19
2509200,80.56
2512800,78.4
2516400,74.84
2520000,70.14
2523600,64.61
2527200,58.63
2530800,52.6
2534400,46.95
2538000,42.04
2541600,38.23
2545200,35.76
2548800,34.81
2552400,35.44
2556000,37.6
2559600,41.16
2563200,45.86
2566800,51.39
2570400,57.37
2574000,63.4
2577600,69.05
2581200,73.96
2584800,77.77
2588400,80.24
2592000,81.19
2595600,80.56
2599200,78.4
2602800,74.84
2606400,70.14
2610000,64.61
2613600,58.63
2617200,52.6
2620800,46.95
2624400,42.04
2628000,38.23
2631600,35.76
2635200,34.81
2638800,35.44
2642400,37.6
2646000,41.16
2649600,45.86
2653200,51.39
2656800,57.37
2660400,63.4
2664000,69.05
2667600,73.96
2671200,77.77
2674800,80.24
2678400,81.19
2682000,80.56
2685600,78.4
2689200,74.84
2692800,70.14
2696400,64.61
2700000,58.63
2703600,52.6
2707200,46.95
2710800,42.04
2714400,38.23
2718000,35.76
2721600,34.81
2725200,35.44
2728800,37.6
2732400,41.16
2736000,45.86
2739600,51.39
2743200,57.37
2746800,63.4
2750400,69.05
2754000,73.96
2757600,77.77
2761200,80.24
2764800,81.19
2768400,80.56
2772000,78.4
2775600,74.84
2779200,70.14
2782800,64.61
2786400,58.63
2790000,52.6
2793600,46.95
2797200,42.04
2800800,38.23
2804400,35.76
2808000,34.81
2811600,35.44
2815200,37.6
2818800,41.16
2822400,45.86
2826000,51.39
2829600,57.37
2833200,63.4
2836800,69.05
2840400,73.96
2844000,77.77
2847600,80.24
2851200,81.19
2854800,80.56
2858400,78.4
2862000,74.84
2865600,70.14
2869200,64.61
2872800,58.63
2876400,52.6
2880000,46.95
2883600,42.04
2887200,38.23
2890800,35.76
2894400,34.81
2898000,35.44
2901600,37.6
2905200,41.16
2908800,45.86
2912400,51.39
2916000,57.37
2919600,63.4
2923200,69.05
2926800,73.96
2930400,77.77
2934000,80.24
2937600,81.19
2941200,80.56
2944800,78.4
2948400,74.84
2952000,70.14
2955600,64.61
2959200,58.63
2962800,52.6
2966400,46.95
2970000,42.04
2973600,38.23
2977200,35.76
2980800,34.81
2984400,35.44
2988000,37.6
2991600,41.16
2995200,45.86
2998800,51.39
3002400,57.37
3006000,63.4
3009600,69.05
3013200,73.96
3016800,77.77
3020400,80.24
3024000,81.19
3027600,80.56
3031200,78.4
3034800,74.84
3038400,70.14
3042000,64.61
3045600,58.63
3049200,52.6
3052800,46.95
3056400,42.04
3060000,38.23
3063600,35.76
3067200,34.81
3070800,35.44
3074400,37.6
3078000,41.16
3081600,45.86
3085200,51.39
3088800,57.37
3092400,63.4
3096000,69.05
3099600,73.96
3103200,77.77
3106800,80.24
3110400,81.19
3114000,80.56
3117600,78.4
3121200,74.84
3124800,70.14
3128400,64.61
3132000,58.63
3135600,52.6
3139200,46.95
3142800,42.04
3146400,38.23
3150000,35.76
3153600,34.81
3157200,35.44
3160800,37.6
3164400,41.16
3168000,45.86
3171600,51.39
3175200,57.37
3178800,63.4
3182400,69.05
3186000,73.96
3189600,77.77
3193200,80.24
3196800,81.19
3200400,80.56
3204000,78.4
3207600,74.84
3211200,70.14
3214800,64.61
3218400,58.63
3222000,52.6
3225600,46.95
3229200,42.04
3232800,38.23
3236400,35.76
3240000,34.81
3243600,35.44
3247200,37.6
3250800,41.16
3254400,45.86
3258000,51.39
3261600,57.37
3265200,63.4
3268800,69.05
3272400,73.96
3276000,77.77
3279600,80.24
3283200,81.19
3286800,80.56
3290400,78.4
3294000,74.84
3297600,70.14
3301200,64.61
3304800,58.63
3308400,52.6
3312000,46.95
3315600,42.04
3319200,38.23
3322800,35.76
3326400,34.81
3330000,35.44
3333600,37.6
3337200,41.16
3340800,45.86
3344400,51.39
3348000,57.37
3351600,63.4
3355200,69.05
3358800,73.96
3362400,77.77
3366000,80.24
3369600,81.19
3373200,80.56
3376800,78.4
3380400,74.84
3384000,70.14
3387600,64.61
3391200,58.63
3394800,52.6
3398400,46.95
3402000,42.04
3405600,38.23
3409200,35.76
3412800,34.81
3416400,35.44
3420000,37.6
3423600,41.16
3427200,45.86
3430800,51.39
3434400,57.37
3438000,63.4
3441600,69.05
3445200,73.96
3448800,77.77
3452400,80.24
3456000,81.19
3459600,80.56
3463200,78.4
3466800,74.84
3470400,70.14
3474000,64.61
3477600,58.63
3481200,52.6
3484800,46.95
3488400,42.04
3492000,38.23
3495600,35.76
3499200,34.81
3502800,35.44
3506400,37.6
3510000,41.16
3513600,45.86
3517200,51.39
3520800,57.37
3524400,63.4
3528000,69.05
3531600,73.96
3535200,77.77
3538800,80.24
3542400,81.19
3546000,80.56
3549600,78.4
3553200,74.84
3556800,70.14
3560400,64.61
3564000,58.63
3567600,52.6
3571200,46.95
3574800,42.04
3578400,38.23
3582000,35.76
3585600,34.81
3589200,35.44
3592800,37.6
3596400,41.16
3600000,45.86
3603600,51.39
3607200,57.37
3610800,63.4
3614400,69.05
3618000,73.96
3621600,77.77
3625200,80.24
3628800,81.19
3632400,80.56
3636000,78.4
3639600,74.84
3643200,70.14
3646800,64.61
3650400,58.63
3654000,52.6
3657600,46.95
3661200,42.04
3664800,38.23
3668400,35.76
3672000,34.81
3675600,35.44
3679200,37.6
3682800,41.16
3686400,45.86
3690000,51.39
3693600,57.37
3697200,63.4
3700800,69.05
3704400,73.96
3708000,77.77
3711600,80.24
3715200,81.19
3718800,80.56
3722400,78.4
3726000,74.84
3729600,70.14
3733200,64.61
3736800,58.63
3740400,52.6
3744000,46.95
3747600,42.04
3751200,38.23
3754800,35.76
3758400,34.81
3762000,35.44
3765600,37.6
3769200,41.16
3772800,45.86
3776400,51.39
3780000,57.37
3783600,63.4
3787200,69.05
3790800,73.96
3794400,77.77
3798000,80.24
3801600,81.19
3805200,80.56
3808800,78.4
3812400,74.84
3816000,70.14
3819600,64.61
3823200,58.63
3826800,52.6
3830400,46.95
3834000,42.04
3837600,38.23
3841200,35.76
3844800,34.81
3848400,35.44
3852000,37.6
3855600,41.16
3859200,45.86
3862800,51.39
3866400,57.37
3870000,63.4
3873600,69.05
3877200,73.96
3880800,77.77
3884400,80.24
3888000,81.19
3891600,80.56
3895200,78.4
3898800,74.84
3902400,70.14
3906000,64.61
3909600,58.63
3913200,52.6
3916800,46.95
3920400,42.04
3924000,38.23
3927600,35.76
3931200,34.81
3934800,35.44
3938400,37.6
3942000,41.16
3945600,45.86
3949200,51.39
3952800,57.37
3956400,63.4
3960000,69.05
3963600,73.96
3967200,77.77
3970800,80.24
3974400,81.19
3978000,80.56
3981600,78.4
3985200,74.84
3988800,70.14
3992400,64.61
3996000,58.63
3999600,52.6
4003200,46.95
4006800,42.04
4010400,38.23
4014000,35.76
4017600,34.81
4021200,35.44
4024800,37.6
4028400,41.16
4032000,45.86
4035600,51.39
4039200,57.37
4042800,63.4
4046400,69.05
4050000,73.96
4053600,77.77
4057200,80.24
4060800,81.19
4064400,80.56
4068000,78.4
4071600,74.84
4075200,70.14
4078800,64.61
4082400,58.63
4086000,52.6
4089600,46.95
4093200,42.04
4096800,38.23
4100400,35.76
4104000,34.81
4107600,35.44
4111200,37.6
4114800,41.16
4118400,45.86
4122000,51.39
4125600,57.37
4129200,63.4
4132800,69.05
4136400,73.96
4140000,77.77
4143600,80.24
4147200,81.19
4150800,80.56
4154400,78.4
4158000,74.84
4161600,70.14
4165200,64.61
4168800,58.63
4172400,52.6
4176000,46.95
4179600,42.04
4183200,38.23
4186800,35.76
4190400,34.81
4194000,35.44
4197600,37.6
4201200,41.16
4204800,45.86
4208400,51.39
4212000,57.37
4215600,63.4
4219200,69.05
4222800,73.96
4226400,77.77
4230000,80.24
4233600,81.19
4237200,80.56
4240800,78.4
4244400,74.84
4248000,70.14
4251600,64.61
4255200,58.63
4258800,52.6
4262400,46.95
4266000,42.04
4269600,38.23
4273200,35.76
4276800,34.81
4280400,35.44
4284000,37.6
4287600,41.16
4291200,45.86
4294800,51.39
4298400,57.37
4302000,63.4
4305600,69.05
4309200,73.96
4312800,77.77
4316400,80.24
4320000,81.19
4323600,80.56
4327200,78.4
4330800,74.84
4334400,70.14
4338000,64.61
4341600,58.63
4345200,52.6
4348800,46.95
4352400,42.04
4356000,38.23
4359600,35.76
4363200,34.81
4366800,35.44
4370400,37.6
4374000,41.16
4377600,45.86
4381200,51.39
4384800,57.37
4388400,63.4
4392000,69.05
4395600,73.96
4399200,77.77
4402800,80.24
4406400,81.19
4410000,80.56
4413600,78.4
4417200,74.84
4420800,70.14
4424400,64.61
4428000,58.63
4431600,52.6
4435200,46.95
4438800,42.04
4442400,38.23
4446000,35.76
4449600,34.81
4453200,35.44
4456800,37.6
4460400,41.16
4464000,45.86
4467600,51.39
4471200,57.37
4474800,63.4
4478400,69.05
4482000,73.96
4485600,77.77
4489200,80.24
4492800,81.19
4496400,80.56
4500000,78.4
4503600,74.84
4507200,70.14
4510800,64.61
4514400,58.63
4518000,52.6
4521600,46.95
4525200,42.04
4528800,38.23
4532400,35.76
4536000,34.81
4539600,35.44
4543200,37.6
4546800,41.16
4550400,45.86
4554000,51.39
4557600,57.37
4561200,63.4
4564800,69.05
4568400,73.96
4572000,77.77
4575600,80.24
4579200,81.19
4582800,80.56
4586400,78.4
4590000,74.84
4593600,70.14
4597200,64.61
4600800,58.63
4604400,52.6
4608000,46.95
4611600,42.04
4615200,38.23
4618800,35.76
4622400,34.81
4626000,35.44
4629600,37.6
4633200,41.16
4636800,45.86
4640400,51.39
4644000,57.37
4647600,63.4
4651200,69.05
4654800,73.96
4658400,77.77
4662000,80.24
4665600,81.19
4669200,80.56
4672800,78.4
4676400,74.84
4680000,70.14
4683600,64.61
4687200,58.63
4690800,52.6
4694400,46.95
4698000,42.04
4701600,38.23
4705200,35.76
4708800,34.81
4712400,35.44
4716000,37.6
4719600,41.16
4723200,45.86
4726800,51.39
4730400,57.37
4734000,63.4
4737600,69.05
4741200,73.96
4744800,77.77
4748400,80.24
4752000,81.19
4755600,80.56
4759200,78.4
4762800,74.84
4766400,70.14
4770000,64.61
4773600,58.63
4777200,52.6
4780800,46.95
4784400,42.04
4788000,38.23
4791600,35.76
4795200,34.81
4798800,35.44
4802400,37.6
4806000,41.16
4809600,45.86
4813200,51.39
4816800,57.37
4820400,63.4
4824000,69.05
4827600,73.96
4831200,77.77
4834800,80.24
4838400,81.19
4842000,80.56
4845600,78.4
4849200,74.84
4852800,70.14
4856400,64.61
4860000,58.63
4863600,52.6
4867200,46.95
4870800,42.04
4874400,38.23
4878000,35.76
4881600,34.81
4885200,35.44
4888800,37.6
4892400,41.16
4896000,45.86
4899600,51.39
4903200,57.37
4906800,63.4
4910400,69.05
4914000,73.96
4917600,77.77
4921200,80.24
4924800,81.19
4928400,80.56
4932000,78.4
4935600,74.84
4939200,70.14
4942800,64.61
4946400,58.63
4950000,52.6
4953600,46.95
4957200,42.04
4960800,38.23
4964400,35.76
4968000,34.81
4971600,35.44
4975200,37.6
4978800,41.16
4982400,45.86
4986000,51.39
4989600,57.37
4993200,63.4
4996800,69.05
5000400,73.96
5004000,77.77
5007600,80.24
5011200,81.19
5014800,80.56
5018400,78.4
5022000,74.84
5025600,70.14
5029200,64.61
5032800,58.63
5036400,52.6
5040000,46.95
5043600,42.04
5047200,38.23
5050800,35.76
5054400,34.81
5058000,35.44
5061600,37.6
5065200,41.16
5068800,45.86
5072400,51.39
5076000,57.37
5079600,63.4
5083200,69.05
5086800,73.96
5090400,77.77
5094000,80.24
5097600,81.19
5101200,80.56
5104800,78.4
5108400,74.84
5112000,70.14
5115600,64.61
5119200,58.63
5122800,52.6
5126400,46.95
5130000,42.04
5133600,38.23
5137200,35.76
5140800,34.81
5144400,35.44
5148000,37.6
5151600,41.16
5155200,45.86
5158800,51.39
5162400,57.37
5166000,63.4
5169600,69.05
5173200,73.96
5176800,77.77
5180400,80.24
5184000,81.19
5187600,80.56
5191200,78.4
5194800,74.84
5198400,70.14
5202000,64.61
5205600,58.63
5209200,52.6
5212800,46.95
5216400,42.04
5220000,38.23
5223600,35.76
5227200,34.81
5230800,35.44
5234400,37.6
5238000,41.16
5241600,45.86
5245200,51.39
5248800,57.37
5252400,63.4
5256000,69.05
5259600,73.96
5263200,77.77
5266800,80.24
5270400,81.19
5274000,80.56
5277600,78.4
5281200,74.84
5284800,70.14
5288400,64.61
5292000,58.63
5295600,52.6
5299200,46.95
5302800,42.04
5306400,38.23
5310000,35.76
5313600,34.81
5317200,35.44
5320800,37.6
5324400,41.16
5328000,45.86
5331600,51.39
5335200,57.37
5338800,63.4
5342400,69.05
5346000,73.96
5349600,77.77
5353200,80.24
5356800,81.19
5360400,80.56
5364000,78.4
5367600,74.84
5371200,70.14
5374800,64.61
5378400,58.63
5382000,52.6
5385600,46.95
5389200,42.04
5392800,38.23
5396400,35.76
5400000,34.81
5403600,35.44
5407200,37.6
5410800,41.16
5414400,45.86
5418000,51.39
5421600,57.37
5425200,63.4
5428800,69.05
5432400,73.96
5436000,77.77
5439600,80.24
5443200,81.19
5446800,80.56
5450400,78.4
5454000,74.84
5457600,70.14
5461200,64.61
5464800,58.63
5468400,52.6
5472000,46.95
5475600,42.04
5479200,38.23
5482800,35.76
5486400,34.81
5490000,35.44
5493600,37.6
5497200,41.16
5500800,45.86
5504400,51.39
5508000,57.37
5511600,63.4
5515200,69.05
5518800,73.96
5522400,77.77
5526000,80.24
5529600,81.19
5533200,80.56
5536800,78.4
5540400,74.84
5544000,70.14
5547600,64.61
5551200,58.63
5554800,52.6
5558400,46.95
5562000,42.04
5565600,38.23
5569200,35.76
5572800,34.81
5576400,35.44
5580000,37.6
5583600,41.16
5587200,45.86
5590800,51.39
5594400,57.37
5598000,63.4
5601600,69.05
5605200,73.96
5608800,77.77
5612400,80.24
5616000,81.19
5619600,80.56
5623200,78.4
5626800,74.84
5630400,70.14
5634000,64.61
5637600,58.63
5641200,52.6
5644800,46.95
5648400,42.04
5652000,38.23
5655600,35.76
5659200,34.81
5662800,35.44
5666400,37.6
5670000,41.16
5673600,45.86
5677200,51.39
5680800,57.37
5684400,63.4
5688000,69.05
5691600,73.96
5695200,77.77
5698800,80.24
5702400,81.19
5706000,80.56
5709600,78.4
5713200,74.84
5716800,70.14
5720400,64.61
5724000,58.63
5727600,52.6
5731200,46.95
5734800,42.04
5738400,38.23
5742000,35.76
5745600,34.81
5749200,35.44
5752800,37.6
5756400,41.16
5760000,45.86
5763600,51.39
5767200,57.37
5770800,63.4
5774400,69.05
5778000,73.96
5781600,77.77
5785200,80.24
5788800,81.19
5792400,80.56
5796000,78.4
5799600,74.84
5803200,70.14
5806800,64.61
5810400,58.63
5814000,52.6
5817600,46.95
5821200,42.04
5824800,38.23
5828400,35.76
5832000,34.81
5835600,35.44
5839200,37.6
5842800,41.16
5846400,45.86
5850000,51.39
5853600,57.37
5857200,63.4
5860800,69.05
5864400,73.96
5868000,77.77
5871600,80.24
5875200,81.19
5878800,80.56
5882400,78.4
5886000,74.84
5889600,70.14
5893200,64.61
5896800,58.63
5900400,52.6
5904000,46.95
5907600,42.04
5911200,38.23
5914800,35.76
5918400,34.81
5922000,35.44
5925600,37.6
5929200,41.16
5932800,45.86
5936400,51.39
5940000,57.37
5943600,63.4
5947200,69.05
5950800,73.96
5954400,77.77
5958000,80.24
5961600,81.19
5965200,80.56
5968800,78.4
5972400,74.84
5976000,70.14
5979600,64.61
5983200,58.63
5986800,52.6
5990400,46.95
5994000,42.04
5997600,38.23
6001200,35.76
6004800,34.81
6008400,35.44
6012000,37.6
6015600,41.16
6019200,45.86
6022800,51.39
6026400,57.37
6030000,63.4
6033600,69.05
6037200,73.96
6040800,77.77
6044400,80.24
6048000,81.19
6051600,80.56
6055200,78.4
6058800,74.84
6062400,70.14
6066000,64.61
6069600,58.63
6073200,52.6
6076800,46.95
6080400,42.04
6084000,38.23
6087600,35.76
6091200,34.81
6094800,35.44
6098400,37.6
6102000,41.16
6105600,45.86
6109200,51.39
6112800,57.37
6116400,63.4
6120000,69.05
6123600,73.96
6127200,77.77
6130800,80.24
6134400,81.19
6138000,80.56
6141600,78.4
6145200,74.84
6148800,70.14
6152400,64.61
6156000,58.63
6159600,52.6
6163200,46.95
6166800,42.04
6170400,38.23
6174000,35.76
6177600,34.81
6181200,35.44
6184800,37.6
6188400,41.16
6192000,45.86
6195600,51.39
6199200,57.37
6202800,63.4
6206400,69.05
6210000,73.96
6213600,77.77
6217200,80.24
6220800,81.19
6224400,80.56
6228000,78.4
6231600,74.84
6235200,70.14
6238800,64.61
6242400,58.63
6246000,52.6
6249600,46.95
6253200,42.04
6256800,38.23
6260400,35.76
6264000,34.81
6267600,35.44
6271200,37.6
6274800,41.16
6278400,45.86
6282000,51.39
6285600,57.37
6289200,63.4
6292800,69.05
6296400,73.96
6300000,77.77
6303600,80.24
6307200,81.19
6310800,80.56
6314400,78.4
6318000,74.84
6321600,70.14
6325200,64.61
6328800,58.63
6332400,52.6
6336000,46.95
6339600,42.04
6343200,38.23
6346800,35.76
6350400,34.81
6354000,35.44
6357600,37.6
6361200,41.16
6364800,45.86
6368400,51.39
6372000,57.37
6375600,63.4
6379200,69.05
6382800,73.96
6386400,77.77
6390000,80.24
6393600,81.19
6397200,80.56
6400800,78.4
6404400,74.84
