t_seconds,gco2_per_kwh
669600,704.23
673200,729.55
676800,741.28
680400,738.6
684000,721.71
687600,691.76
691200,650.78
694800,601.57
698400,547.48
702000,492.2
705600,439.5
709200,392.97
712800,355.77
716400,330.45
720000,318.72
723600,321.4
727200,338.29
730800,368.24
734400,409.22
738000,458.43
741600,512.52
745200,567.8
748800,620.5
752400,667.03
756000,704.23
759600,729.55
763200,741.28
766800,738.6
770400,721.71
774000,691.76
777600,650.78
781200,601.57
784800,547.48
788400,492.2
792000,439.5
795600,392.97
799200,355.77
802800,330.45
806400,318.72
810000,321.4
813600,338.29
817200,368.24
820800,409.22
824400,458.43
828000,512.52
831600,567.8
835200,620.5
838800,667.03
842400,704.23
846000,729.55
849600,741.28
853200,738.6
856800,721.71
860400,691.76
864000,650.78
867600,601.57
871200,547.48
874800,492.2
878400,439.5
882000,392.97
885600,355.77
889200,330.45
892800,318.72
896400,321.4
900000,338.29
903600,368.24
907200,409.22
910800,458.43
914400,512.52
918000,567.8
921600,620.5
925200,667.03
928800,704.23
932400,729.55
936000,741.28
939600,738.6
943200,721.71
946800,691.76
950400,650.78
954000,601.57
957600,547.48
961200,492.2
964800,439.5
968400,392.97
972000,355.77
975600,330.45
979200,318.72
982800,321.4
986400,338.29
990000,368.24
993600,409.22
997200,458.43
1000800,512.52
1004400,567.8
1008000,620.5
1011600,667.03
1015200,704.23
1018800,729.55
1022400,741.28
1026000,738.6
1029600,721.71
1033200,691.76
1036800,650.78
1040400,601.57
1044000,547.48
1047600,492.2
1051200,439.5
1054800,392.97
1058400,355.77
1062000,330.45
1065600,318.72
1069200,321.4
1072800,338.29
1076400,368.24
1080000,409.22
1083600,458.43
1087200,512.52
1090800,567.8
1094400,620.5
1098000,667.03
1101600,704.23
1105200,729.55
1108800,741.28
1112400,738.6
1116000,721.71
1119600,691.76
1123200,650.78
1126800,601.57
1130400,547.48
1134000,492.2
1137600,439.5
1141200,392.97
1144800,355.77
1148400,330.45
1152000,318.72
1155600,321.4
1159200,338.29
1162800,368.24
1166400,409.22
1170000,458.43
1173600,512.52
1177200,567.8
1180800,620.5
1184400,667.03
1188000,704.23
1191600,729.55
1195200,741.28
1198800,738.6
1202400,721.71
1206000,691.76
1209600,650.78
1213200,601.57
1216800,547.48
1220400,492.2
1224000,439.5
1227600,392.97
1231200,355.77
1234800,330.45
1238400,318.72
1242000,321.4
1245600,338.29
1249200,368.24
1252800,409.22
1256400,458.43
1260000,512.52
1263600,567.8
1267200,620.5
1270800,667.03
1274400,704.23
1278000,729.55
1281600,741.28
1285200,738.6
1288800,721.71
1292400,691.76
1296000,650.78
1299600,601.57
1303200,547.48
1306800,492.2
1310400,439.5
1314000,392.97
1317600,355.77
1321200,330.45
1324800,318.72
1328400,321.4
1332000,338.29
1335600,368.24
1339200,409.22
1342800,458.43
1346400,512.52
1350000,567.8
1353600,620.5
1357200,667.03
1360800,704.23
1364400,729.55
1368000,741.28
1371600,738.6
1375200,721.71
1378800,691.76
1382400,650.78
1386000,601.57
1389600,547.48
1393200,492.2
1396800,439.5
1400400,392.97
1404000,355.77
1407600,330.45
1411200,318.72
1414800,321.4
1418400,338.29
1422000,368.24
1425600,409.22
1429200,458.43
1432800,512.52
1436400,567.8
1440000,620.5
1443600,667.03
1447200,704.23
1450800,729.55
1454400,741.28
1458000,738.6
1461600,721.71
1465200,691.76
1468800,650.78
1472400,601.57
1476000,547.48
1479600,492.2
1483200,439.5
1486800,392.97
1490400,355.77
1494000,330.45
1497600,318.72
1501200,321.4
1504800,338.29
1508400,368.24
1512000,409.22
1515600,458.43
1519200,512.52
1522800,567.8
1526400,620.5
1530000,667.03
1533600,704.23
1537200,729.55
1540800,741.28
1544400,738.6
1548000,721.71
1551600,691.76
1555200,650.78
1558800,601.57
1562400,547.48
1566000,492.2
1569600,439.5
1573200,392.97
1576800,355.77
1580400,330.45
1584000,318.72
1587600,321.4
1591200,338.29
1594800,368.24
1598400,409.22
1602000,458.43
1605600,512.52
1609200,567.8
1612800,620.5
1616400,667.03
1620000,704.23
1623600,729.55
1627200,741.28
1630800,738.6
1634400,721.71
1638000,691.76
1641600,650.78
1645200,601.57
1648800,547.48
1652400,492.2
1656000,439.5
1659600,392.97
1663200,355.77
1666800,330.45
1670400,318.72
1674000,321.4
1677600,338.29
1681200,368.24
1684800,409.22
1688400,458.43
1692000,512.52
1695600,567.8
1699200,620.5
1702800,667.03
1706400,704.23
1710000,729.55
1713600,741.28
1717200,738.6
1720800,721.71
1724400,691.76
1728000,650.78
1731600,601.57
1735200,547.48
1738800,492.2
1742400,439.5
1746000,392.97
1749600,355.77
1753200,330.45
1756800,318.72
1760400,321.4
1764000,338.29
1767600,368.24
1771200,409.22
1774800,458.43
1778400,512.52
1782000,567.8
1785600,620.5
1789200,667.03
1792800,704.23
1796400,729.55
1800000,741.28
1803600,738.6
1807200,721.71
1810800,691.76
1814400,650.78
1818000,601.57
1821600,547.48
1825200,492.2
1828800,439.5
1832400,392.97
1836000,355.77
1839600,330.45
1843200,318.72
1846800,321.4
1850400,338.29
1854000,368.24
1857600,409.22
1861200,458.43
1864800,512.52
1868400,567.8
1872000,620.5
1875600,667.03
1879200,704.23
1882800,729.55
1886400,741.28
1890000,738.6
1893600,721.71
1897200,691.76
1900800,650.78
1904400,601.57
1908000,547.48
1911600,492.2
1915200,439.5
1918800,392.97
1922400,355.77
1926000,330.45
1929600,318.72
1933200,321.4
1936800,338.29
1940400,368.24
1944000,409.22
1947600,458.43
1951200,512.52
1954800,567.8
1958400,620.5
1962000,667.03
1965600,704.23
1969200,729.55
1972800,741.28
1976400,738.6
1980000,721.71
1983600,691.76
1987200,650.78
1990800,601.57
1994400,547.48
1998000,492.2
2001600,439.5
2005200,392.97
2008800,355.77
2012400,330.45
2016000,318.72
2019600,321.4
2023200,338.29
2026800,368.24
2030400,409.22
2034000,458.43
2037600,512.52
2041200,567.8
2044800,620.5
2048400,667.03
2052000,704.23
2055600,729.55
2059200,741.28
2062800,738.6
2066400,721.71
2070000,691.76
2073600,650.78
2077200,601.57
2080800,547.48
2084400,492.2
2088000,439.5
2091600,392.97
2095200,355.77
2098800,330.45
2102400,318.72
2106000,321.4
2109600,338.29
2113200,368.24
2116800,409.22
2120400,458.43
2124000,512.52
2127600,567.8
2131200,620.5
2134800,667.03
2138400,704.23
2142000,729.55
2145600,741.28
2149200,738.6
2152800,721.71
2156400,691.76
2160000,650.78
2163600,601.57
2167200,547.48
2170800,492.2
2174400,439.5
2178000,392.97
2181600,355.77
2185200,330.45
2188800,318.72
2192400,321.4
2196000,338.29
2199600,368.24
2203200,409.22
2206800,458.43
2210400,512.52
2214000,567.8
2217600,620.5
2221200,667.03
2224800,704.23
2228400,729.55
2232000,741.28
2235600,738.6
2239200,721.71
2242800,691.76
2246400,650.78
2250000,601.57
2253600,547.48
2257200,492.2
2260800,439.5
2264400,392.97
2268000,355.77
2271600,330.45
2275200,318.72
2278800,321.4
2282400,338.29
2286000,368.24
2289600,409.22
2293200,458.43
2296800,512.52
2300400,567.8
2304000,620.5
2307600,667.03
2311200,704.23
2314800,729.55
2318400,741.28
2322000,738.6
2325600,721.71
2329200,691.76
2332800,650.78
2336400,601.57
2340000,547.48
2343600,492.2
2347200,439.5
2350800,392.97
2354400,355.77
2358000,330.45
2361600,318.72
2365200,321.4
2368800,338.29
2372400,368.24
2376000,409.22
2379600,458.43
2383200,512.52
2386800,567.8
2390400,620.5
2394000,667.03
2397600,704.23
2401200,729.55
2404800,741.28
2408400,738.6
2412000,721.71
2415600,691.76
2419200,650.78
2422800,601.57
2426400,547.48
2430000,492.2
2433600,439.5
2437200,392.97
2440800,355.77
2444400,330.45
2448000,318.72
2451600,321.4
2455200,338.29
2458800,368.24
2462400,409.22
2466000,458.43
2469600,512.52
2473200,567.8
2476800,620.5
2480400,667.03
2484000,704.23
2487600,729.55
2491200,741.28
2494800,738.6
2498400,721.71
2502000,691.76
2505600,650.78
2509200,601.57
2512800,547.48
2516400,492.2
2520000,439.5
2523600,392.97
2527200,355.77
2530800,330.45
2534400,318.72
2538000,321.4
2541600,338.29
2545200,368.24
2548800,409.22
2552400,458.43
2556000,512.52
2559600,567.8
2563200,620.5
2566800,667.03
2570400,704.23
2574000,729.55
2577600,741.28
2581200,738.6
2584800,721.71
2588400,691.76
2592000,650.78
2595600,601.57
2599200,547.48
2602800,492.2
2606400,439.5
2610000,392.97
2613600,355.77
2617200,330.45
2620800,318.72
2624400,321.4
2628000,338.29
2631600,368.24
2635200,409.22
2638800,458.43
2642400,512.52
2646000,567.8
2649600,620.5
2653200,667.03
2656800,704.23
2660400,729.55
2664000,741.28
2667600,738.6
2671200,721.71
2674800,691.76
2678400,650.78
2682000,601.57
2685600,547.48
2689200,492.2
2692800,439.5
2696400,392.97
2700000,355.77
2703600,330.45
2707200,318.72
2710800,321.4
2714400,338.29
2718000,368.24
2721600,409.22
2725200,458.43
2728800,512.52
2732400,567.8
2736000,620.5
2739600,667.03
2743200,704.23
2746800,729.55
2750400,741.28
2754000,738.6
2757600,721.71
2761200,691.76
2764800,650.78
2768400,601.57
2772000,547.48
2775600,492.2
2779200,439.5
2782800,392.97
2786400,355.77
2790000,330.45
2793600,318.72
2797200,321.4
2800800,338.29
2804400,368.24
2808000,409.22
2811600,458.43
2815200,512.52
2818800,567.8
2822400,620.5
2826000,667.03
2829600,704.23
2833200,729.55
2836800,741.28
2840400,738.6
2844000,721.71
2847600,691.76
2851200,650.78
2854800,601.57
2858400,547.48
2862000,492.2
2865600,439.5
2869200,392.97
2872800,355.77
2876400,330.45
2880000,318.72
2883600,321.4
2887200,338.29
2890800,368.24
2894400,409.22
2898000,458.43
2901600,512.52
2905200,567.8
2908800,620.5
2912400,667.03
2916000,704.23
2919600,729.55
2923200,741.28
2926800,738.6
2930400,721.71
2934000,691.76
2937600,650.78
2941200,601.57
2944800,547.48
2948400,492.2
2952000,439.5
2955600,392.97
2959200,355.77
2962800,330.45
2966400,318.72
2970000,321.4
2973600,338.29
2977200,368.24
2980800,409.22
2984400,458.43
2988000,512.52
2991600,567.8
2995200,620.5
2998800,667.03
3002400,704.23
3006000,729.55
3009600,741.28
3013200,738.6
3016800,721.71
3020400,691.76
3024000,650.78
3027600,601.57
3031200,547.48
3034800,492.2
3038400,439.5
3042000,392.97
3045600,355.77
3049200,330.45
3052800,318.72
3056400,321.4
3060000,338.29
3063600,368.24
3067200,409.22
3070800,458.43
3074400,512.52
3078000,567.8
3081600,620.5
3085200,667.03
3088800,704.23
3092400,729.55
3096000,741.28
3099600,738.6
3103200,721.71
3106800,691.76
3110400,650.78
3114000,601.57
3117600,547.48
3121200,492.2
3124800,439.5
3128400,392.97
3132000,355.77
3135600,330.45
3139200,318.72
3142800,321.4
3146400,338.29
3150000,368.24
3153600,409.22
3157200,458.43
3160800,512.52
3164400,567.8
3168000,620.5
3171600,667.03
3175200,704.23
3178800,729.55
3182400,741.28
3186000,738.6
3189600,721.71
3193200,691.76
3196800,650.78
3200400,601.57
3204000,547.48
3207600,492.2
3211200,439.5
3214800,392.97
3218400,355.77
3222000,330.45
3225600,318.72
3229200,321.4
3232800,338.29
3236400,368.24
3240000,409.22
3243600,458.43
3247200,512.52
3250800,567.8
3254400,620.5
3258000,667.03
3261600,704.23
3265200,729.55
3268800,741.28
3272400,738.6
3276000,721.71
3279600,691.76
3283200,650.78
3286800,601.57
3290400,547.48
3294000,492.2
3297600,439.5
3301200,392.97
3304800,355.77
3308400,330.45
3312000,318.72
3315600,321.4
3319200,338.29
3322800,368.24
3326400,409.22
3330000,458.43
3333600,512.52
3337200,567.8
3340800,620.5
3344400,667.03
3348000,704.23
3351600,729.55
3355200,741.28
3358800,738.6
3362400,721.71
3366000,691.76
3369600,650.78
3373200,601.57
3376800,547.48
3380400,492.2
3384000,439.5
3387600,392.97
3391200,355.77
3394800,330.45
3398400,318.72
3402000,321.4
3405600,338.29
3409200,368.24
3412800,409.22
3416400,458.43
3420000,512.52
3423600,567.8
3427200,620.5
3430800,667.03
3434400,704.23
3438000,729.55
3441600,741.28
3445200,738.6
3448800,721.71
3452400,691.76
3456000,650.78
3459600,601.57
3463200,547.48
3466800,492.2
3470400,439.5
3474000,392.97
3477600,355.77
3481200,330.45
3484800,318.72
3488400,321.4
3492000,338.29
3495600,368.24
3499200,409.22
3502800,458.43
3506400,512.52
3510000,567.8
3513600,620.5
3517200,667.03
3520800,704.23
3524400,729.55
3528000,741.28
3531600,738.6
3535200,721.71
3538800,691.76
3542400,650.78
3546000,601.57
3549600,547.48
3553200,492.2
3556800,439.5
3560400,392.97
3564000,355.77
3567600,330.45
3571200,318.72
3574800,321.4
3578400,338.29
3582000,368.24
3585600,409.22
3589200,458.43
3592800,512.52
3596400,567.8
3600000,620.5
3603600,667.03
3607200,704.23
3610800,729.55
3614400,741.28
3618000,738.6
3621600,721.71
3625200,691.76
3628800,650.78
3632400,601.57
3636000,547.48
3639600,492.2
3643200,439.5
3646800,392.97
3650400,355.77
3654000,330.45
3657600,318.72
3661200,321.4
3664800,338.29
3668400,368.24
3672000,409.22
3675600,458.43
3679200,512.52
3682800,567.8
3686400,620.5
3690000,667.03
3693600,704.23
3697200,729.55
3700800,741.28
3704400,738.6
3708000,721.71
3711600,691.76
3715200,650.78
3718800,601.57
3722400,547.48
3726000,492.2
3729600,439.5
3733200,392.97
3736800,355.77
3740400,330.45
3744000,318.72
3747600,321.4
3751200,338.29
3754800,368.24
3758400,409.22
3762000,458.43
3765600,512.52
3769200,567.8
3772800,620.5
3776400,667.03
3780000,704.23
3783600,729.55
3787200,741.28
3790800,738.6
3794400,721.71
3798000,691.76
3801600,650.78
3805200,601.57
3808800,547.48
3812400,492.2
3816000,439.5
3819600,392.97
3823200,355.77
3826800,330.45
3830400,318.72
3834000,321.4
3837600,338.29
3841200,368.24
3844800,409.22
3848400,458.43
3852000,512.52
3855600,567.8
3859200,620.5
3862800,667.03
3866400,704.23
3870000,729.55
3873600,741.28
3877200,738.6
3880800,721.71
3884400,691.76
3888000,650.78
3891600,601.57
3895200,547.48
3898800,492.2
3902400,439.5
3906000,392.97
3909600,355.77
3913200,330.45
3916800,318.72
3920400,321.4
3924000,338.29
3927600,368.24
3931200,409.22
3934800,458.43
3938400,512.52
3942000,567.8
3945600,620.5
3949200,667.03
3952800,704.23
3956400,729.55
3960000,741.28
3963600,738.6
3967200,721.71
3970800,691.76
3974400,650.78
3978000,601.57
3981600,547.48
3985200,492.2
3988800,439.5
3992400,392.97
3996000,355.77
3999600,330.45
4003200,318.72
4006800,321.4
4010400,338.29
4014000,368.24
4017600,409.22
4021200,458.43
4024800,512.52
4028400,567.8
4032000,620.5
4035600,667.03
4039200,704.23
4042800,729.55
4046400,741.28
4050000,738.6
4053600,721.71
4057200,691.76
4060800,650.78
4064400,601.57
4068000,547.48
4071600,492.2
4075200,439.5
4078800,392.97
4082400,355.77
4086000,330.45
4089600,318.72
4093200,321.4
4096800,338.29
4100400,368.24
4104000,409.22
4107600,458.43
4111200,512.52
4114800,567.8
4118400,620.5
4122000,667.03
4125600,704.23
4129200,729.55
4132800,741.28
4136400,738.6
4140000,721.71
4143600,691.76
4147200,650.78
4150800,601.57
4154400,547.48
4158000,492.2
4161600,439.5
4165200,392.97
4168800,355.77
4172400,330.45
4176000,318.72
4179600,321.4
4183200,338.29
4186800,368.24
4190400,409.22
4194000,458.43
4197600,512.52
4201200,567.8
4204800,620.5
4208400,667.03
4212000,704.23
4215600,729.55
4219200,741.28
4222800,738.6
4226400,721.71
4230000,691.76
4233600,650.78
4237200,601.57
4240800,547.48
4244400,492.2
4248000,439.5
4251600,392.97
4255200,355.77
4258800,330.45
4262400,318.72
4266000,321.4
4269600,338.29
4273200,368.24
4276800,409.22
4280400,458.43
4284000,512.52
4287600,567.8
4291200,620.5
4294800,667.03
4298400,704.23
4302000,729.55
4305600,741.28
4309200,738.6
4312800,721.71
4316400,691.76
4320000,650.78
4323600,601.57
4327200,547.48
4330800,492.2
4334400,439.5
4338000,392.97
4341600,355.77
4345200,330.45
4348800,318.72
4352400,321.4
4356000,338.29
4359600,368.24
4363200,409.22
4366800,458.43
4370400,512.52
4374000,567.8
4377600,620.5
4381200,667.03
4384800,704.23
4388400,729.55
4392000,741.28
4395600,738.6
4399200,721.71
4402800,691.76
4406400,650.78
4410000,601.57
4413600,547.48
4417200,492.2
4420800,439.5
4424400,392.97
4428000,355.77
4431600,330.45
4435200,318.72
4438800,321.4
4442400,338.29
4446000,368.24
4449600,409.22
4453200,458.43
4456800,512.52
4460400,567.8
4464000,620.5
4467600,667.03
4471200,704.23
4474800,729.55
4478400,741.28
4482000,738.6
4485600,721.71
4489200,691.76
4492800,650.78
4496400,601.57
4500000,547.48
4503600,492.2
4507200,439.5
4510800,392.97
4514400,355.77
4518000,330.45
4521600,318.72
4525200,321.4
4528800,338.29
4532400,368.24
4536000,409.22
4539600,458.43
4543200,512.52
4546800,567.8
4550400,620.5
4554000,667.03
4557600,704.23
4561200,729.55
4564800,741.28
4568400,738.6
4572000,721.71
4575600,691.76
4579200,650.78
4582800,601.57
4586400,547.48
4590000,492.2
4593600,439.5
4597200,392.97
4600800,355.77
4604400,330.45
4608000,318.72
4611600,321.4
4615200,338.29
4618800,368.24
4622400,409.22
4626000,458.43
4629600,512.52
4633200,567.8
4636800,620.5
4640400,667.03
4644000,704.23
4647600,729.55
4651200,741.28
4654800,738.6
4658400,721.71
4662000,691.76
4665600,650.78
4669200,601.57
4672800,547.48
4676400,492.2
4680000,439.5
4683600,392.97
4687200,355.77
4690800,330.45
4694400,318.72
4698000,321.4
4701600,338.29
4705200,368.24
4708800,409.22
4712400,458.43
4716000,512.52
4719600,567.8
4723200,620.5
4726800,667.03
4730400,704.23
4734000,729.55
4737600,741.28
4741200,738.6
4744800,721.71
4748400,691.76
4752000,650.78
4755600,601.57
4759200,547.48
4762800,492.2
4766400,439.5
4770000,392.97
4773600,355.77
4777200,330.45
4780800,318.72
4784400,321.4
4788000,338.29
4791600,368.24
4795200,409.22
4798800,458.43
4802400,512.52
4806000,567.8
4809600,620.5
4813200,667.03
4816800,704.23
4820400,729.55
4824000,741.28
4827600,738.6
4831200,721.71
4834800,691.76
4838400,650.78
4842000,601.57
4845600,547.48
4849200,492.2
4852800,439.5
4856400,392.97
4860000,355.77
4863600,330.45
4867200,318.72
4870800,321.4
4874400,338.29
4878000,368.24
4881600,409.22
4885200,458.43
4888800,512.52
4892400,567.8
4896000,620.5
4899600,667.03
4903200,704.23
4906800,729.55
4910400,741.28
4914000,738.6
4917600,721.71
4921200,691.76
4924800,650.78
4928400,601.57
4932000,547.48
4935600,492.2
4939200,439.5
4942800,392.97
4946400,355.77
4950000,330.45
4953600,318.72
4957200,321.4
4960800,338.29
4964400,368.24
4968000,409.22
4971600,458.43
4975200,512.52
4978800,567.8
4982400,620.5
4986000,667.03
4989600,704.23
4993200,729.55
4996800,741.28
5000400,738.6
5004000,721.71
5007600,691.76
5011200,650.78
5014800,601.57
5018400,547.48
5022000,492.2
5025600,439.5
5029200,392.97
5032800,355.77
5036400,330.45
5040000,318.72
5043600,321.4
5047200,338.29
5050800,368.24
5054400,409.22
5058000,458.43
5061600,512.52
5065200,567.8
5068800,620.5
5072400,667.03
5076000,704.23
5079600,729.55
5083200,741.28
5086800,738.6
5090400,721.71
5094000,691.76
5097600,650.78
5101200,601.57
5104800,547.48
5108400,492.2
5112000,439.5
5115600,392.97
5119200,355.77
5122800,330.45
5126400,318.72
5130000,321.4
5133600,338.29
5137200,368.24
5140800,409.22
5144400,458.43
5148000,512.52
5151600,567.8
5155200,620.5
5158800,667.03
5162400,704.23
5166000,729.55
5169600,741.28
5173200,738.6
5176800,721.71
5180400,691.76
5184000,650.78
5187600,601.57
5191200,547.48
5194800,492.2
5198400,439.5
5202000,392.97
5205600,355.77
5209200,330.45
5212800,318.72
5216400,321.4
5220000,338.29
5223600,368.24
5227200,409.22
5230800,458.43
5234400,512.52
5238000,567.8
5241600,620.5
5245200,667.03
5248800,704.23
5252400,729.55
5256000,741.28
5259600,738.6
5263200,721.71
5266800,691.76
5270400,650.78
5274000,601.57
5277600,547.48
5281200,492.2
5284800,439.5
5288400,392.97
5292000,355.77
5295600,330.45
5299200,318.72
5302800,321.4
5306400,338.29
5310000,368.24
5313600,409.22
5317200,458.43
5320800,512.52
5324400,567.8
5328000,620.5
5331600,667.03
5335200,704.23
5338800,729.55
5342400,741.28
5346000,738.6
5349600,721.71
5353200,691.76
5356800,650.78
5360400,601.57
5364000,547.48
5367600,492.2
5371200,439.5
5374800,392.97
5378400,355.77
5382000,330.45
5385600,318.72
5389200,321.4
5392800,338.29
5396400,368.24
5400000,409.22
5403600,458.43
5407200,512.52
5410800,567.8
5414400,620.5
5418000,667.03
5421600,704.23
5425200,729.55
5428800,741.28
5432400,738.6
5436000,721.71
5439600,691.76
5443200,650.78
5446800,601.57
5450400,547.48
5454000,492.2
5457600,439.5
5461200,392.97
5464800,355.77
5468400,330.45
5472000,318.72
5475600,321.4
5479200,338.29
5482800,368.24
5486400,409.22
5490000,458.43
5493600,512.52
5497200,567.8
5500800,620.5
5504400,667.03
5508000,704.23
5511600,729.55
5515200,741.28
5518800,738.6
5522400,721.71
5526000,691.76
5529600,650.78
5533200,601.57
5536800,547.48
5540400,492.2
5544000,439.5
5547600,392.97
5551200,355.77
5554800,330.45
5558400,318.72
5562000,321.4
5565600,338.29
5569200,368.24
5572800,409.22
5576400,458.43
5580000,512.52
5583600,567.8
5587200,620.5
5590800,667.03
5594400,704.23
5598000,729.55
5601600,741.28
5605200,738.6
5608800,721.71
5612400,691.76
5616000,650.78
5619600,601.57
5623200,547.48
5626800,492.2
5630400,439.5
5634000,392.97
5637600,355.77
5641200,330.45
5644800,318.72
5648400,321.4
5652000,338.29
5655600,368.24
5659200,409.22
5662800,458.43
5666400,512.52
5670000,567.8
5673600,620.5
5677200,667.03
5680800,704.23
5684400,729.55
5688000,741.28
5691600,738.6
5695200,721.71
5698800,691.76
5702400,650.78
5706000,601.57
5709600,547.48
5713200,492.2
5716800,439.5
5720400,392.97
5724000,355.77
5727600,330.45
5731200,318.72
5734800,321.4
5738400,338.29
5742000,368.24
5745600,409.22
5749200,458.43
5752800,512.52
5756400,567.8
5760000,620.5
5763600,667.03
5767200,704.23
5770800,729.55
5774400,741.28
5778000,738.6
5781600,721.71
5785200,691.76
5788800,650.78
5792400,601.57
5796000,547.48
5799600,492.2
5803200,439.5
5806800,392.97
5810400,355.77
5814000,330.45
5817600,318.72
5821200,321.4
5824800,338.29
5828400,368.24
5832000,409.22
5835600,458.43
5839200,512.52
5842800,567.8
5846400,620.5
5850000,667.03
5853600,704.23
5857200,729.55
5860800,741.28
5864400,738.6
5868000,721.71
5871600,691.76
5875200,650.78
5878800,601.57
5882400,547.48
5886000,492.2
5889600,439.5
5893200,392.97
5896800,355.77
5900400,330.45
5904000,318.72
5907600,321.4
5911200,338.29
5914800,368.24
5918400,409.22
5922000,458.43
5925600,512.52
5929200,567.8
5932800,620.5
5936400,667.03
5940000,704.23
5943600,729.55
5947200,741.28
5950800,738.6
5954400,721.71
5958000,691.76
5961600,650.78
5965200,601.57
5968800,547.48
5972400,492.2
5976000,439.5
5979600,392.97
5983200,355.77
5986800,330.45
5990400,318.72
5994000,321.4
5997600,338.29
6001200,368.24
6004800,409.22
6008400,458.43
6012000,512.52
6015600,567.8
6019200,620.5
6022800,667.03
6026400,704.23
6030000,729.55
6033600,741.28
6037200,738.6
6040800,721.71
6044400,691.76
6048000,650.78
6051600,601.57
6055200,547.48
6058800,492.2
6062400,439.5
6066000,392.97
6069600,355.77
6073200,330.45
6076800,318.72
6080400,321.4
6084000,338.29
6087600,368.24
6091200,409.22
6094800,458.43
6098400,512.52
6102000,567.8
6105600,620.5
6109200,667.03
6112800,704.23
6116400,729.55
6120000,741.28
6123600,738.6
6127200,721.71
6130800,691.76
6134400,650.78
6138000,601.57
6141600,547.48
6145200,492.2
6148800,439.5
6152400,392.97
6156000,355.77
6159600,330.45
6163200,318.72
6166800,321.4
6170400,338.29
6174000,368.24
6177600,409.22
6181200,458.43
6184800,512.52
6188400,567.8
6192000,620.5
6195600,667.03
6199200,704.23
6202800,729.55
6206400,741.28
6210000,738.6
6213600,721.71
6217200,691.76
6220800,650.78
6224400,601.57
6228000,547.48
6231600,492.2
6235200,439.5
6238800,392.97
6242400,355.77
6246000,330.45
6249600,318.72
6253200,321.4
6256800,338.29
6260400,368.24
6264000,409.22
6267600,458.43
6271200,512.52
6274800,567.8
6278400,620.5
6282000,667.03
6285600,704.23
6289200,729.55
6292800,741.28
6296400,738.6
6300000,721.71
6303600,691.76
6307200,650.78
6310800,601.57
6314400,547.48
6318000,492.2
6321600,439.5
6325200,392.97
6328800,355.77
6332400,330.45
6336000,318.72
6339600,321.4
6343200,338.29
6346800,368.24
6350400,409.22
6354000,458.43
6357600,512.52
6361200,567.8
6364800,620.5
6368400,667.03
6372000,704.23
6375600,729.55
6379200,741.28
6382800,738.6
6386400,721.71
6390000,691.76
6393600,650.78
6397200,601.57
6400800,547.48
6404400,492.2
