t_seconds,gco2_per_kwh
752400,205.96
756000,208.36
759600,219.93
763200,239.87
766800,266.82
770400,298.95
774000,334.07
777600,369.79
781200,403.66
784800,433.39
788400,456.94
792000,472.72
795600,479.64
799200,477.24
802800,465.67
806400,445.73
810000,418.78
813600,386.65
817200,351.53
820800,315.81
824400,281.94
828000,252.21
831600,228.66
835200,212.88
838800,205.96
842400,208.36
846000,219.93
849600,239.87
853200,266.82
856800,298.95
860400,334.07
864000,369.79
867600,403.66
871200,433.39
874800,456.94
878400,472.72
882000,479.64
885600,477.24
889200,465.67
892800,445.73
896400,418.78
900000,386.65
903600,351.53
907200,315.81
910800,281.94
914400,252.21
918000,228.66
921600,212.88
925200,205.96
928800,208.36
932400,219.93
936000,239.87
939600,266.82
943200,298.95
946800,334.07
950400,369.79
954000,403.66
957600,433.39
961200,456.94
964800,472.72
968400,479.64
972000,477.24
975600,465.67
979200,445.73
982800,418.78
986400,386.65
990000,351.53
993600,315.81
997200,281.94
1000800,252.21
1004400,228.66
1008000,212.88
1011600,205.96
1015200,208.36
1018800,219.93
1022400,239.87
1026000,266.82
1029600,298.95
1033200,334.07
1036800,369.79
1040400,403.66
1044000,433.39
1047600,456.94
1051200,472.72
1054800,479.64
1058400,477.24
1062000,465.67
1065600,445.73
1069200,418.78
1072800,386.65
1076400,351.53
1080000,315.81
1083600,281.94
1087200,252.21
1090800,228.66
1094400,212.88
1098000,205.96
1101600,208.36
1105200,219.93
1108800,239.87
1112400,266.82
1116000,298.95
1119600,334.07
1123200,369.79
1126800,403.66
1130400,433.39
1134000,456.94
1137600,472.72
1141200,479.64
1144800,477.24
1148400,465.67
1152000,445.73
1155600,418.78
1159200,386.65
1162800,351.53
1166400,315.81
1170000,281.94
1173600,252.21
1177200,228.66
1180800,212.88
1184400,205.96
1188000,208.36
1191600,219.93
1195200,239.87
1198800,266.82
1202400,298.95
1206000,334.07
1209600,369.79
1213200,403.66
1216800,433.39
1220400,456.94
1224000,472.72
1227600,479.64
1231200,477.24
1234800,465.67
1238400,445.73
1242000,418.78
1245600,386.65
1249200,351.53
1252800,315.81
1256400,281.94
1260000,252.21
1263600,228.66
1267200,212.88
1270800,205.96
1274400,208.36
1278000,219.93
1281600,239.87
1285200,266.82
1288800,298.95
1292400,334.07
1296000,369.79
1299600,403.66
1303200,433.39
1306800,456.94
1310400,472.72
1314000,479.64
1317600,477.24
1321200,465.67
1324800,445.73
1328400,418.78
1332000,386.65
1335600,351.53
1339200,315.81
1342800,281.94
1346400,252.21
1350000,228.66
1353600,212.88
1357200,205.96
1360800,208.36
1364400,219.93
1368000,239.87
1371600,266.82
1375200,298.95
1378800,334.07
1382400,369.79
1386000,403.66
1389600,433.39
1393200,456.94
1396800,472.72
1400400,479.64
1404000,477.24
1407600,465.67
1411200,445.73
1414800,418.78
1418400,386.65
1422000,351.53
1425600,315.81
1429200,281.94
1432800,252.21
1436400,228.66
1440000,212.88
1443600,205.96
1447200,208.36
1450800,219.93
1454400,239.87
1458000,266.82
1461600,298.95
1465200,334.07
1468800,369.79
1472400,403.66
1476000,433.39
1479600,456.94
1483200,472.72
1486800,479.64
1490400,477.24
1494000,465.67
1497600,445.73
1501200,418.78
1504800,386.65
1508400,351.53
1512000,315.81
1515600,281.94
1519200,252.21
1522800,228.66
1526400,212.88
1530000,205.96
1533600,208.36
1537200,219.93
1540800,239.87
1544400,266.82
1548000,298.95
1551600,334.07
1555200,369.79
1558800,403.66
1562400,433.39
1566000,456.94
1569600,472.72
1573200,479.64
1576800,477.24
1580400,465.67
1584000,445.73
1587600,418.78
1591200,386.65
1594800,351.53
1598400,315.81
1602000,281.94
1605600,252.21
1609200,228.66
1612800,212.88
1616400,205.96
1620000,208.36
1623600,219.93
1627200,239.87
1630800,266.82
1634400,298.95
1638000,334.07
1641600,369.79
1645200,403.66
1648800,433.39
1652400,456.94
1656000,472.72
1659600,479.64
1663200,477.24
1666800,465.67
1670400,445.73
1674000,418.78
1677600,386.65
1681200,351.53
1684800,315.81
1688400,281.94
1692000,252.21
1695600,228.66
1699200,212.88
1702800,205.96
1706400,208.36
1710000,219.93
1713600,239.87
1717200,266.82
1720800,298.95
1724400,334.07
1728000,369.79
1731600,403.66
1735200,433.39
1738800,456.94
1742400,472.72
1746000,479.64
1749600,477.24
1753200,465.67
1756800,445.73
1760400,418.78
1764000,386.65
1767600,351.53
1771200,315.81
1774800,281.94
1778400,252.21
1782000,228.66
1785600,212.88
1789200,205.96
1792800,208.36
1796400,219.93
1800000,239.87
1803600,266.82
1807200,298.95
1810800,334.07
1814400,369.79
1818000,403.66
1821600,433.39
1825200,456.94
1828800,472.72
1832400,479.64
1836000,477.24
1839600,465.67
1843200,445.73
1846800,418.78
1850400,386.65
1854000,351.53
1857600,315.81
1861200,281.94
1864800,252.21
1868400,228.66
1872000,212.88
1875600,205.96
1879200,208.36
1882800,219.93
1886400,239.87
1890000,266.82
1893600,298.95
1897200,334.07
1900800,369.79
1904400,403.66
1908000,433.39
1911600,456.94
1915200,472.72
1918800,479.64
1922400,477.24
1926000,465.67
1929600,445.73
1933200,418.78
1936800,386.65
1940400,351.53
1944000,315.81
1947600,281.94
1951200,252.21
1954800,228.66
1958400,212.88
1962000,205.96
1965600,208.36
1969200,219.93
1972800,239.87
1976400,266.82
1980000,298.95
1983600,334.07
1987200,369.79
1990800,403.66
1994400,433.39
1998000,456.94
2001600,472.72
2005200,479.64
2008800,477.24
2012400,465.67
2016000,445.73
2019600,418.78
2023200,386.65
2026800,351.53
2030400,315.81
2034000,281.94
2037600,252.21
2041200,228.66
2044800,212.88
2048400,205.96
2052000,208.36
2055600,219.93
2059200,239.87
2062800,266.82
2066400,298.95
2070000,334.07
2073600,369.79
2077200,403.66
2080800,433.39
2084400,456.94
2088000,472.72
2091600,479.64
2095200,477.24
2098800,465.67
2102400,445.73
2106000,418.78
2109600,386.65
2113200,351.53
2116800,315.81
2120400,281.94
2124000,252.21
2127600,228.66
2131200,212.88
2134800,205.96
2138400,208.36
2142000,219.93
2145600,239.87
2149200,266.82
2152800,298.95
2156400,334.07
2160000,369.79
2163600,403.66
2167200,433.39
2170800,456.94
2174400,472.72
2178000,479.64
2181600,477.24
2185200,465.67
2188800,445.73
2192400,418.78
2196000,386.65
2199600,351.53
2203200,315.81
2206800,281.94
2210400,252.21
2214000,228.66
2217600,212.88
2221200,205.96
2224800,208.36
2228400,219.93
2232000,239.87
2235600,266.82
2239200,298.95
2242800,334.07
2246400,369.79
2250000,403.66
2253600,433.39
2257200,456.94
2260800,472.72
2264400,479.64
2268000,477.24
2271600,465.67
2275200,445.73
2278800,418.78
2282400,386.65
2286000,351.53
2289600,315.81
2293200,281.94
2296800,252.21
2300400,228.66
2304000,212.88
2307600,205.96
2311200,208.36
2314800,219.93
2318400,239.87
2322000,266.82
2325600,298.95
2329200,334.07
2332800,369.79
2336400,403.66
2340000,433.39
2343600,456.94
2347200,472.72
2350800,479.64
2354400,477.24
2358000,465.67
2361600,445.73
2365200,418.78
2368800,386.65
2372400,351.53
2376000,315.81
2379600,281.94
2383200,252.21
2386800,228.66
2390400,212.88
2394000,205.96
2397600,208.36
2401200,219.93
2404800,239.87
2408400,266.82
2412000,298.95
2415600,334.07
2419200,369.79
2422800,403.66
2426400,433.39
2430000,456.94
2433600,472.72
2437200,479.64
2440800,477.24
2444400,465.67
2448000,445.73
2451600,418.78
2455200,386.65
2458800,351.53
2462400,315.81
2466000,281.94
2469600,252.21
2473200,228.66
2476800,212.88
2480400,205.96
2484000,208.36
2487600,219.93
2491200,239.87
2494800,266.82
2498400,298.95
2502000,334.07
2505600,369.79
2509200,403.66
2512800,433.39
2516400,456.94
2520000,472.72
2523600,479.64
2527200,477.24
2530800,465.67
2534400,445.73
2538000,418.78
2541600,386.65
2545200,351.53
2548800,315.81
2552400,281.94
2556000,252.21
2559600,228.66
2563200,212.88
2566800,205.96
2570400,208.36
2574000,219.93
2577600,239.87
2581200,266.82
2584800,298.95
2588400,334.07
2592000,369.79
2595600,403.66
2599200,433.39
2602800,456.94
2606400,472.72
2610000,479.64
2613600,477.24
2617200,465.67
2620800,445.73
2624400,418.78
2628000,386.65
2631600,351.53
2635200,315.81
2638800,281.94
2642400,252.21
2646000,228.66
2649600,212.88
2653200,205.96
2656800,208.36
2660400,219.93
2664000,239.87
2667600,266.82
2671200,298.95
2674800,334.07
2678400,369.79
2682000,403.66
2685600,433.39
2689200,456.94
2692800,472.72
2696400,479.64
2700000,477.24
2703600,465.67
2707200,445.73
2710800,418.78
2714400,386.65
2718000,351.53
2721600,315.81
2725200,281.94
2728800,252.21
2732400,228.66
2736000,212.88
2739600,205.96
2743200,208.36
2746800,219.93
2750400,239.87
2754000,266.82
2757600,298.95
2761200,334.07
2764800,369.79
2768400,403.66
2772000,433.39
2775600,456.94
2779200,472.72
2782800,479.64
2786400,477.24
2790000,465.67
2793600,445.73
2797200,418.78
2800800,386.65
2804400,351.53
2808000,315.81
2811600,281.94
2815200,252.21
2818800,228.66
2822400,212.88
2826000,205.96
2829600,208.36
2833200,219.93
2836800,239.87
2840400,266.82
2844000,298.95
2847600,334.07
2851200,369.79
2854800,403.66
2858400,433.39
2862000,456.94
2865600,472.72
2869200,479.64
2872800,477.24
2876400,465.67
2880000,445.73
2883600,418.78
2887200,386.65
2890800,351.53
2894400,315.81
2898000,281.94
2901600,252.21
2905200,228.66
2908800,212.88
2912400,205.96
2916000,208.36
2919600,219.93
2923200,239.87
2926800,266.82
2930400,298.95
2934000,334.07
2937600,369.79
2941200,403.66
2944800,433.39
2948400,456.94
2952000,472.72
2955600,479.64
2959200,477.24
2962800,465.67
2966400,445.73
2970000,418.78
2973600,386.65
2977200,351.53
2980800,315.81
2984400,281.94
2988000,252.21
2991600,228.66
2995200,212.88
2998800,205.96
3002400,208.36
3006000,219.93
3009600,239.87
3013200,266.82
3016800,298.95
3020400,334.07
3024000,369.79
3027600,403.66
3031200,433.39
3034800,456.94
3038400,472.72
3042000,479.64
3045600,477.24
3049200,465.67
3052800,445.73
3056400,418.78
3060000,386.65
3063600,351.53
3067200,315.81
3070800,281.94
3074400,252.21
3078000,228.66
3081600,212.88
3085200,205.96
3088800,208.36
3092400,219.93
3096000,239.87
3099600,266.82
3103200,298.95
3106800,334.07
3110400,369.79
3114000,403.66
3117600,433.39
3121200,456.94
3124800,472.72
3128400,479.64
3132000,477.24
3135600,465.67
3139200,445.73
3142800,418.78
3146400,386.65
3150000,351.53
3153600,315.81
3157200,281.94
3160800,252.21
3164400,228.66
3168000,212.88
3171600,205.96
3175200,208.36
3178800,219.93
3182400,239.87
3186000,266.82
3189600,298.95
3193200,334.07
3196800,369.79
3200400,403.66
3204000,433.39
3207600,456.94
3211200,472.72
3214800,479.64
3218400,477.24
3222000,465.67
3225600,445.73
3229200,418.78
3232800,386.65
3236400,351.53
3240000,315.81
3243600,281.94
3247200,252.21
3250800,228.66
3254400,212.88
3258000,205.96
3261600,208.36
3265200,219.93
3268800,239.87
3272400,266.82
3276000,298.95
3279600,334.07
3283200,369.79
3286800,403.66
3290400,433.39
3294000,456.94
3297600,472.72
3301200,479.64
3304800,477.24
3308400,465.67
3312000,445.73
3315600,418.78
3319200,386.65
3322800,351.53
3326400,315.81
3330000,281.94
3333600,252.21
3337200,228.66
3340800,212.88
3344400,205.96
3348000,208.36
3351600,219.93
3355200,239.87
3358800,266.82
3362400,298.95
3366000,334.07
3369600,369.79
3373200,403.66
3376800,433.39
3380400,456.94
3384000,472.72
3387600,479.64
3391200,477.24
3394800,465.67
3398400,445.73
3402000,418.78
3405600,386.65
3409200,351.53
3412800,315.81
3416400,281.94
3420000,252.21
3423600,228.66
3427200,212.88
3430800,205.96
3434400,208.36
3438000,219.93
3441600,239.87
3445200,266.82
3448800,298.95
3452400,334.07
3456000,369.79
3459600,403.66
3463200,433.39
3466800,456.94
3470400,472.72
3474000,479.64
3477600,477.24
3481200,465.67
3484800,445.73
3488400,418.78
3492000,386.65
3495600,351.53
3499200,315.81
3502800,281.94
3506400,252.21
3510000,228.66
3513600,212.88
3517200,205.96
3520800,208.36
3524400,219.93
3528000,239.87
3531600,266.82
3535200,298.95
3538800,334.07
3542400,369.79
3546000,403.66
3549600,433.39
3553200,456.94
3556800,472.72
3560400,479.64
3564000,477.24
3567600,465.67
3571200,445.73
3574800,418.78
3578400,386.65
3582000,351.53
3585600,315.81
3589200,281.94
3592800,252.21
3596400,228.66
3600000,212.88
3603600,205.96
3607200,208.36
3610800,219.93
3614400,239.87
3618000,266.82
3621600,298.95
3625200,334.07
3628800,369.79
3632400,403.66
3636000,433.39
3639600,456.94
3643200,472.72
3646800,479.64
3650400,477.24
3654000,465.67
3657600,445.73
3661200,418.78
3664800,386.65
3668400,351.53
3672000,315.81
3675600,281.94
3679200,252.21
3682800,228.66
3686400,212.88
3690000,205.96
3693600,208.36
3697200,219.93
3700800,239.87
3704400,266.82
3708000,298.95
3711600,334.07
3715200,369.79
3718800,403.66
3722400,433.39
3726000,456.94
3729600,472.72
3733200,479.64
3736800,477.24
3740400,465.67
3744000,445.73
3747600,418.78
3751200,386.65
3754800,351.53
3758400,315.81
3762000,281.94
3765600,252.21
3769200,228.66
3772800,212.88
3776400,205.96
3780000,208.36
3783600,219.93
3787200,239.87
3790800,266.82
3794400,298.95
3798000,334.07
3801600,369.79
3805200,403.66
3808800,433.39
3812400,456.94
3816000,472.72
3819600,479.64
3823200,477.24
3826800,465.67
3830400,445.73
3834000,418.78
3837600,386.65
3841200,351.53
3844800,315.81
3848400,281.94
3852000,252.21
3855600,228.66
3859200,212.88
3862800,205.96
3866400,208.36
3870000,219.93
3873600,239.87
3877200,266.82
3880800,298.95
3884400,334.07
3888000,369.79
3891600,403.66
3895200,433.39
3898800,456.94
3902400,472.72
3906000,479.64
3909600,477.24
3913200,465.67
3916800,445.73
3920400,418.78
3924000,386.65
3927600,351.53
3931200,315.81
3934800,281.94
3938400,252.21
3942000,228.66
3945600,212.88
3949200,205.96
3952800,208.36
3956400,219.93
3960000,239.87
3963600,266.82
3967200,298.95
3970800,334.07
3974400,369.79
3978000,403.66
3981600,433.39
3985200,456.94
3988800,472.72
3992400,479.64
3996000,477.24
3999600,465.67
4003200,445.73
4006800,418.78
4010400,386.65
4014000,351.53
4017600,315.81
4021200,281.94
4024800,252.21
4028400,228.66
4032000,212.88
4035600,205.96
4039200,208.36
4042800,219.93
4046400,239.87
4050000,266.82
4053600,298.95
4057200,334.07
4060800,369.79
4064400,403.66
4068000,433.39
4071600,456.94
4075200,472.72
4078800,479.64
4082400,477.24
4086000,465.67
4089600,445.73
4093200,418.78
4096800,386.65
4100400,351.53
4104000,315.81
4107600,281.94
4111200,252.21
4114800,228.66
4118400,212.88
4122000,205.96
4125600,208.36
4129200,219.93
4132800,239.87
4136400,266.82
4140000,298.95
4143600,334.07
4147200,369.79
4150800,403.66
4154400,433.39
4158000,456.94
4161600,472.72
4165200,479.64
4168800,477.24
4172400,465.67
4176000,445.73
4179600,418.78
4183200,386.65
4186800,351.53
4190400,315.81
4194000,281.94
4197600,252.21
4201200,228.66
4204800,212.88
4208400,205.96
4212000,208.36
4215600,219.93
4219200,239.87
4222800,266.82
4226400,298.95
4230000,334.07
4233600,369.79
4237200,403.66
4240800,433.39
4244400,456.94
4248000,472.72
4251600,479.64
4255200,477.24
4258800,465.67
4262400,445.73
4266000,418.78
4269600,386.65
4273200,351.53
4276800,315.81
4280400,281.94
4284000,252.21
4287600,228.66
4291200,212.88
4294800,205.96
4298400,208.36
4302000,219.93
4305600,239.87
4309200,266.82
4312800,298.95
4316400,334.07
4320000,369.79
4323600,403.66
4327200,433.39
4330800,456.94
4334400,472.72
4338000,479.64
4341600,477.24
4345200,465.67
4348800,445.73
4352400,418.78
4356000,386.65
4359600,351.53
4363200,315.81
4366800,281.94
4370400,252.21
4374000,228.66
4377600,212.88
4381200,205.96
4384800,208.36
4388400,219.93
4392000,239.87
4395600,266.82
4399200,298.95
4402800,334.07
4406400,369.79
4410000,403.66
4413600,433.39
4417200,456.94
4420800,472.72
4424400,479.64
4428000,477.24
4431600,465.67
4435200,445.73
4438800,418.78
4442400,386.65
4446000,351.53
4449600,315.81
4453200,281.94
4456800,252.21
4460400,228.66
4464000,212.88
4467600,205.96
4471200,208.36
4474800,219.93
4478400,239.87
4482000,266.82
4485600,298.95
4489200,334.07
4492800,369.79
4496400,403.66
4500000,433.39
4503600,456.94
4507200,472.72
4510800,479.64
4514400,477.24
4518000,465.67
4521600,445.73
4525200,418.78
4528800,386.65
4532400,351.53
4536000,315.81
4539600,281.94
4543200,252.21
4546800,228.66
4550400,212.88
4554000,205.96
4557600,208.36
4561200,219.93
4564800,239.87
4568400,266.82
4572000,298.95
4575600,334.07
4579200,369.79
4582800,403.66
4586400,433.39
4590000,456.94
4593600,472.72
4597200,479.64
4600800,477.24
4604400,465.67
4608000,445.73
4611600,418.78
4615200,386.65
4618800,351.53
4622400,315.81
4626000,281.94
4629600,252.21
4633200,228.66
4636800,212.88
4640400,205.96
4644000,208.36
4647600,219.93
4651200,239.87
4654800,266.82
4658400,298.95
4662000,334.07
4665600,369.79
4669200,403.66
4672800,433.39
4676400,456.94
4680000,472.72
4683600,479.64
4687200,477.24
4690800,465.67
4694400,445.73
4698000,418.78
4701600,386.65
4705200,351.53
4708800,315.81
4712400,281.94
4716000,252.21
4719600,228.66
4723200,212.88
4726800,205.96
4730400,208.36
4734000,219.93
4737600,239.87
4741200,266.82
4744800,298.95
4748400,334.07
4752000,369.79
4755600,403.66
4759200,433.39
4762800,456.94
4766400,472.72
4770000,479.64
4773600,477.24
4777200,465.67
4780800,445.73
4784400,418.78
4788000,386.65
4791600,351.53
4795200,315.81
4798800,281.94
4802400,252.21
4806000,228.66
4809600,212.88
4813200,205.96
4816800,208.36
4820400,219.93
4824000,239.87
4827600,266.82
4831200,298.95
4834800,334.07
4838400,369.79
4842000,403.66
4845600,433.39
4849200,456.94
4852800,472.72
4856400,479.64
4860000,477.24
4863600,465.67
4867200,445.73
4870800,418.78
4874400,386.65
4878000,351.53
4881600,315.81
4885200,281.94
4888800,252.21
4892400,228.66
4896000,212.88
4899600,205.96
4903200,208.36
4906800,219.93
4910400,239.87
4914000,266.82
4917600,298.95
4921200,334.07
4924800,369.79
4928400,403.66
4932000,433.39
4935600,456.94
4939200,472.72
4942800,479.64
4946400,477.24
4950000,465.67
4953600,445.73
4957200,418.78
4960800,386.65
4964400,351.53
4968000,315.81
4971600,281.94
4975200,252.21
4978800,228.66
4982400,212.88
4986000,205.96
4989600,208.36
4993200,219.93
4996800,239.87
5000400,266.82
5004000,298.95
5007600,334.07
5011200,369.79
5014800,403.66
5018400,433.39
5022000,456.94
5025600,472.72
5029200,479.64
5032800,477.24
5036400,465.67
5040000,445.73
5043600,418.78
5047200,386.65
5050800,351.53
5054400,315.81
5058000,281.94
5061600,252.21
5065200,228.66
5068800,212.88
5072400,205.96
5076000,208.36
5079600,219.93
5083200,239.87
5086800,266.82
5090400,298.95
5094000,334.07
5097600,369.79
5101200,403.66
5104800,433.39
5108400,456.94
5112000,472.72
5115600,479.64
5119200,477.24
5122800,465.67
5126400,445.73
5130000,418.78
5133600,386.65
5137200,351.53
5140800,315.81
5144400,281.94
5148000,252.21
5151600,228.66
5155200,212.88
5158800,205.96
5162400,208.36
5166000,219.93
5169600,239.87
5173200,266.82
5176800,298.95
5180400,334.07
5184000,369.79
5187600,403.66
5191200,433.39
5194800,456.94
5198400,472.72
5202000,479.64
5205600,477.24
5209200,465.67
5212800,445.73
5216400,418.78
5220000,386.65
5223600,351.53
5227200,315.81
5230800,281.94
5234400,252.21
5238000,228.66
5241600,212.88
5245200,205.96
5248800,208.36
5252400,219.93
5256000,239.87
5259600,266.82
5263200,298.95
5266800,334.07
5270400,369.79
5274000,403.66
5277600,433.39
5281200,456.94
5284800,472.72
5288400,479.64
5292000,477.24
5295600,465.67
5299200,445.73
5302800,418.78
5306400,386.65
5310000,351.53
5313600,315.81
5317200,281.94
5320800,252.21
5324400,228.66
5328000,212.88
5331600,205.96
5335200,208.36
5338800,219.93
5342400,239.87
5346000,266.82
5349600,298.95
5353200,334.07
5356800,369.79
5360400,403.66
5364000,433.39
5367600,456.94
5371200,472.72
5374800,479.64
5378400,477.24
5382000,465.67
5385600,445.73
5389200,418.78
5392800,386.65
5396400,351.53
5400000,315.81
5403600,281.94
5407200,252.21
5410800,228.66
5414400,212.88
5418000,205.96
5421600,208.36
5425200,219.93
5428800,239.87
5432400,266.82
5436000,298.95
5439600,334.07
5443200,369.79
5446800,403.66
5450400,433.39
5454000,456.94
5457600,472.72
5461200,479.64
5464800,477.24
5468400,465.67
5472000,445.73
5475600,418.78
5479200,386.65
5482800,351.53
5486400,315.81
5490000,281.94
5493600,252.21
5497200,228.66
5500800,212.88
5504400,205.96
5508000,208.36
5511600,219.93
5515200,239.87
5518800,266.82
5522400,298.95
5526000,334.07
5529600,369.79
5533200,403.66
5536800,433.39
5540400,456.94
5544000,472.72
5547600,479.64
5551200,477.24
5554800,465.67
5558400,445.73
5562000,418.78
5565600,386.65
5569200,351.53
5572800,315.81
5576400,281.94
5580000,252.21
5583600,228.66
5587200,212.88
5590800,205.96
5594400,208.36
5598000,219.93
5601600,239.87
5605200,266.82
5608800,298.95
5612400,334.07
5616000,369.79
5619600,403.66
5623200,433.39
5626800,456.94
5630400,472.72
5634000,479.64
5637600,477.24
5641200,465.67
5644800,445.73
5648400,418.78
5652000,386.65
5655600,351.53
5659200,315.81
5662800,281.94
5666400,252.21
5670000,228.66
5673600,212.88
5677200,205.96
5680800,208.36
5684400,219.93
5688000,239.87
5691600,266.82
5695200,298.95
5698800,334.07
5702400,369.79
5706000,403.66
5709600,433.39
5713200,456.94
5716800,472.72
5720400,479.64
5724000,477.24
5727600,465.67
5731200,445.73
5734800,418.78
5738400,386.65
5742000,351.53
5745600,315.81
5749200,281.94
5752800,252.21
5756400,228.66
5760000,212.88
5763600,205.96
5767200,208.36
5770800,219.93
5774400,239.87
5778000,266.82
5781600,298.95
5785200,334.07
5788800,369.79
5792400,403.66
5796000,433.39
5799600,456.94
5803200,472.72
5806800,479.64
5810400,477.24
5814000,465.67
5817600,445.73
5821200,418.78
5824800,386.65
5828400,351.53
5832000,315.81
5835600,281.94
5839200,252.21
5842800,228.66
5846400,212.88
5850000,205.96
5853600,208.36
5857200,219.93
5860800,239.87
5864400,266.82
5868000,298.95
5871600,334.07
5875200,369.79
5878800,403.66
5882400,433.39
5886000,456.94
5889600,472.72
5893200,479.64
5896800,477.24
5900400,465.67
5904000,445.73
5907600,418.78
5911200,386.65
5914800,351.53
5918400,315.81
5922000,281.94
5925600,252.21
5929200,228.66
5932800,212.88
5936400,205.96
5940000,208.36
5943600,219.93
5947200,239.87
5950800,266.82
5954400,298.95
5958000,334.07
5961600,369.79
5965200,403.66
5968800,433.39
5972400,456.94
5976000,472.72
5979600,479.64
5983200,477.24
5986800,465.67
5990400,445.73
5994000,418.78
5997600,386.65
6001200,351.53
6004800,315.81
6008400,281.94
6012000,252.21
6015600,228.66
6019200,212.88
6022800,205.96
6026400,208.36
6030000,219.93
6033600,239.87
6037200,266.82
6040800,298.95
6044400,334.07
6048000,369.79
6051600,403.66
6055200,433.39
6058800,456.94
6062400,472.72
6066000,479.64
6069600,477.24
6073200,465.67
6076800,445.73
6080400,418.78
6084000,386.65
6087600,351.53
6091200,315.81
6094800,281.94
6098400,252.21
6102000,228.66
6105600,212.88
6109200,205.96
6112800,208.36
6116400,219.93
6120000,239.87
6123600,266.82
6127200,298.95
6130800,334.07
6134400,369.79
6138000,403.66
6141600,433.39
6145200,456.94
6148800,472.72
6152400,479.64
6156000,477.24
6159600,465.67
6163200,445.73
6166800,418.78
6170400,386.65
6174000,351.53
6177600,315.81
6181200,281.94
6184800,252.21
6188400,228.66
6192000,212.88
6195600,205.96
6199200,208.36
6202800,219.93
6206400,239.87
6210000,266.82
6213600,298.95
6217200,334.07
6220800,369.79
6224400,403.66
6228000,433.39
6231600,456.94
6235200,472.72
6238800,479.64
6242400,477.24
6246000,465.67
6249600,445.73
6253200,418.78
6256800,386.65
6260400,351.53
6264000,315.81
6267600,281.94
6271200,252.21
6274800,228.66
6278400,212.88
6282000,205.96
6285600,208.36
6289200,219.93
6292800,239.87
6296400,266.82
6300000,298.95
6303600,334.07
6307200,369.79
6310800,403.66
6314400,433.39
6318000,456.94
6321600,472.72
6325200,479.64
6328800,477.24
6332400,465.67
6336000,445.73
6339600,418.78
6343200,386.65
6346800,351.53
6350400,315.81
6354000,281.94
6357600,252.21
6361200,228.66
6364800,212.88
6368400,205.96
6372000,208.36
6375600,219.93
6379200,239.87
6382800,266.82
6386400,298.95
6390000,334.07
6393600,369.79
6397200,403.66
6400800,433.39
6404400,456.94
