t_seconds,gco2_per_kwh
2048400,47.99
2052000,53.46
2055600,58.87
2059200,63.86
2062800,68.08
2066400,71.24
2070000,73.13
2073600,73.62
2077200,72.68
2080800,70.37
2084400,66.85
2088000,62.36
2091600,57.21
2095200,51.74
2098800,46.33
2102400,41.34
2106000,37.12
2109600,33.96
2113200,32.07
2116800,31.58
2120400,32.52
2124000,34.83
2127600,38.35
2131200,42.84
2134800,47.99
2138400,53.46
2142000,58.87
2145600,63.86
2149200,68.08
2152800,71.24
2156400,73.13
2160000,73.62
2163600,72.68
2167200,70.37
2170800,66.85
2174400,62.36
2178000,57.21
2181600,51.74
2185200,46.33
2188800,41.34
2192400,37.12
2196000,33.96
2199600,32.07
2203200,31.58
2206800,32.52
2210400,34.83
2214000,38.35
2217600,42.84
2221200,47.99
2224800,53.46
2228400,58.87
2232000,63.86
2235600,68.08
2239200,71.24
2242800,73.13
2246400,73.62
2250000,72.68
2253600,70.37
2257200,66.85
2260800,62.36
2264400,57.21
2268000,51.74
2271600,46.33
2275200,41.34
2278800,37.12
2282400,33.96
2286000,32.07
2289600,31.58
2293200,32.52
2296800,34.83
2300400,38.35
2304000,42.84
2307600,47.99
2311200,53.46
2314800,58.87
2318400,63.86
2322000,68.08
2325600,71.24
2329200,73.13
2332800,73.62
2336400,72.68
2340000,70.37
2343600,66.85
2347200,62.36
2350800,57.21
2354400,51.74
2358000,46.33
2361600,41.34
2365200,37.12
2368800,33.96
2372400,32.07
2376000,31.58
2379600,32.52
2383200,34.83
2386800,38.35
2390400,42.84
2394000,47.99
2397600,53.46
2401200,58.87
2404800,63.86
2408400,68.08
2412000,71.24
2415600,73.13
2419200,73.62
2422800,72.68
2426400,70.37
2430000,66.85
2433600,62.36
2437200,57.21
2440800,51.74
2444400,46.33
2448000,41.34
2451600,37.12
2455200,33.96
2458800,32.07
2462400,31.58
2466000,32.52
2469600,34.83
2473200,38.35
2476800,42.84
2480400,47.99
2484000,53.46
2487600,58.87
2491200,63.86
2494800,68.08
2498400,71.24
2502000,73.13
2505600,73.62
2509200,72.68
2512800,70.37
2516400,66.85
2520000,62.36
2523600,57.21
2527200,51.74
2530800,46.33
2534400,41.34
2538000,37.12
2541600,33.96
2545200,32.07
2548800,31.58
2552400,32.52
2556000,34.83
2559600,38.35
2563200,42.84
2566800,47.99
2570400,53.46
2574000,58.87
2577600,63.86
2581200,68.08
2584800,71.24
2588400,73.13
2592000,73.62
2595600,72.68
2599200,70.37
2602800,66.85
2606400,62.36
2610000,57.21
2613600,51.74
2617200,46.33
2620800,41.34
2624400,37.12
2628000,33.96
2631600,32.07
2635200,31.58
2638800,32.52
2642400,34.83
2646000,38.35
2649600,42.84
2653200,47.99
2656800,53.46
2660400,58.87
2664000,63.86
2667600,68.08
2671200,71.24
2674800,73.13
2678400,73.62
2682000,72.68
2685600,70.37
2689200,66.85
2692800,62.36
2696400,57.21
2700000,51.74
2703600,46.33
2707200,41.34
2710800,37.12
2714400,33.96
2718000,32.07
2721600,31.58
2725200,32.52
2728800,34.83
2732400,38.35
2736000,42.84
2739600,47.99
2743200,53.46
2746800,58.87
2750400,63.86
2754000,68.08
2757600,71.24
2761200,73.13
2764800,73.62
2768400,72.68
2772000,70.37
2775600,66.85
2779200,62.36
2782800,57.21
2786400,51.74
2790000,46.33
2793600,41.34
2797200,37.12
2800800,33.96
2804400,32.07
2808000,31.58
2811600,32.52
2815200,34.83
2818800,38.35
2822400,42.84
2826000,47.99
2829600,53.46
2833200,58.87
2836800,63.86
2840400,68.08
2844000,71.24
2847600,73.13
2851200,73.62
2854800,72.68
2858400,70.37
2862000,66.85
2865600,62.36
2869200,57.21
2872800,51.74
2876400,46.33
2880000,41.34
2883600,37.12
2887200,33.96
2890800,32.07
2894400,31.58
2898000,32.52
2901600,34.83
2905200,38.35
2908800,42.84
2912400,47.99
2916000,53.46
2919600,58.87
2923200,63.86
2926800,68.08
2930400,71.24
2934000,73.13
2937600,73.62
2941200,72.68
2944800,70.37
2948400,66.85
2952000,62.36
2955600,57.21
2959200,51.74
2962800,46.33
2966400,41.34
2970000,37.12
2973600,33.96
2977200,32.07
2980800,31.58
2984400,32.52
2988000,34.83
2991600,38.35
2995200,42.84
2998800,47.99
3002400,53.46
3006000,58.87
3009600,63.86
3013200,68.08
3016800,71.24
3020400,73.13
3024000,73.62
3027600,72.68
3031200,70.37
3034800,66.85
3038400,62.36
3042000,57.21
3045600,51.74
3049200,46.33
3052800,41.34
3056400,37.12
3060000,33.96
3063600,32.07
3067200,31.58
3070800,32.52
3074400,34.83
3078000,38.35
3081600,42.84
3085200,47.99
3088800,53.46
3092400,58.87
3096000,63.86
3099600,68.08
3103200,71.24
3106800,73.13
3110400,73.62
3114000,72.68
3117600,70.37
3121200,66.85
3124800,62.36
3128400,57.21
3132000,51.74
3135600,46.33
3139200,41.34
3142800,37.12
3146400,33.96
3150000,32.07
3153600,31.58
3157200,32.52
3160800,34.83
3164400,38.35
3168000,42.84
3171600,47.99
3175200,53.46
3178800,58.87
3182400,63.86
3186000,68.08
3189600,71.24
3193200,73.13
3196800,73.62
3200400,72.68
3204000,70.37
3207600,66.85
3211200,62.36
3214800,57.21
3218400,51.74
3222000,46.33
3225600,41.34
3229200,37.12
3232800,33.96
3236400,32.07
3240000,31.58
3243600,32.52
3247200,34.83
3250800,38.35
3254400,42.84
3258000,47.99
3261600,53.46
3265200,58.87
3268800,63.86
3272400,68.08
3276000,71.24
3279600,73.13
3283200,73.62
3286800,72.68
3290400,70.37
3294000,66.85
3297600,62.36
3301200,57.21
3304800,51.74
3308400,46.33
3312000,41.34
3315600,37.12
3319200,33.96
3322800,32.07
3326400,31.58
3330000,32.52
3333600,34.83
3337200,38.35
3340800,42.84
3344400,47.99
3348000,53.46
3351600,58.87
3355200,63.86
3358800,68.08
3362400,71.24
3366000,73.13
3369600,73.62
3373200,72.68
3376800,70.37
3380400,66.85
3384000,62.36
3387600,57.21
3391200,51.74
3394800,46.33
3398400,41.34
3402000,37.12
3405600,33.96
3409200,32.07
3412800,31.58
3416400,32.52
3420000,34.83
3423600,38.35
3427200,42.84
3430800,47.99
3434400,53.46
3438000,58.87
3441600,63.86
3445200,68.08
3448800,71.24
3452400,73.13
3456000,73.62
3459600,72.68
3463200,70.37
3466800,66.85
3470400,62.36
3474000,57.21
3477600,51.74
3481200,46.33
3484800,41.34
3488400,37.12
3492000,33.96
3495600,32.07
3499200,31.58
3502800,32.52
3506400,34.83
3510000,38.35
3513600,42.84
3517200,47.99
3520800,53.46
3524400,58.87
3528000,63.86
3531600,68.08
3535200,71.24
3538800,73.13
3542400,73.62
3546000,72.68
3549600,70.37
3553200,66.85
3556800,62.36
3560400,57.21
3564000,51.74
3567600,46.33
3571200,41.34
3574800,37.12
3578400,33.96
3582000,32.07
3585600,31.58
3589200,32.52
3592800,34.83
3596400,38.35
3600000,42.84
3603600,47.99
3607200,53.46
3610800,58.87
3614400,63.86
3618000,68.08
3621600,71.24
3625200,73.13
3628800,73.62
3632400,72.68
3636000,70.37
3639600,66.85
3643200,62.36
3646800,57.21
3650400,51.74
3654000,46.33
3657600,41.34
3661200,37.12
3664800,33.96
3668400,32.07
3672000,31.58
3675600,32.52
3679200,34.83
3682800,38.35
3686400,42.84
3690000,47.99
3693600,53.46
3697200,58.87
3700800,63.86
3704400,68.08
3708000,71.24
3711600,73.13
3715200,73.62
3718800,72.68
3722400,70.37
3726000,66.85
3729600,62.36
3733200,57.21
3736800,51.74
3740400,46.33
3744000,41.34
3747600,37.12
3751200,33.96
3754800,32.07
3758400,31.58
3762000,32.52
3765600,34.83
3769200,38.35
3772800,42.84
3776400,47.99
3780000,53.46
3783600,58.87
3787200,63.86
3790800,68.08
3794400,71.24
3798000,73.13
3801600,73.62
3805200,72.68
3808800,70.37
3812400,66.85
3816000,62.36
3819600,57.21
3823200,51.74
3826800,46.33
3830400,41.34
3834000,37.12
3837600,33.96
3841200,32.07
3844800,31.58
3848400,32.52
3852000,34.83
3855600,38.35
3859200,42.84
3862800,47.99
3866400,53.46
3870000,58.87
3873600,63.86
3877200,68.08
3880800,71.24
3884400,73.13
3888000,73.62
3891600,72.68
3895200,70.37
3898800,66.85
3902400,62.36
3906000,57.21
3909600,51.74
3913200,46.33
3916800,41.34
3920400,37.12
3924000,33.96
3927600,32.07
3931200,31.58
3934800,32.52
3938400,34.83
3942000,38.35
3945600,42.84
3949200,47.99
3952800,53.46
3956400,58.87
3960000,63.86
3963600,68.08
3967200,71.24
3970800,73.13
3974400,73.62
3978000,72.68
3981600,70.37
3985200,66.85
3988800,62.36
3992400,57.21
3996000,51.74
3999600,46.33
4003200,41.34
4006800,37.12
4010400,33.96
4014000,32.07
4017600,31.58
4021200,32.52
4024800,34.83
4028400,38.35
4032000,42.84
4035600,47.99
4039200,53.46
4042800,58.87
4046400,63.86
4050000,68.08
4053600,71.24
4057200,73.13
4060800,73.62
4064400,72.68
4068000,70.37
4071600,66.85
4075200,62.36
4078800,57.21
4082400,51.74
4086000,46.33
4089600,41.34
4093200,37.12
4096800,33.96
4100400,32.07
4104000,31.58
4107600,32.52
4111200,34.83
4114800,38.35
4118400,42.84
4122000,47.99
4125600,53.46
4129200,58.87
4132800,63.86
4136400,68.08
4140000,71.24
4143600,73.13
4147200,73.62
4150800,72.68
4154400,70.37
4158000,66.85
4161600,62.36
4165200,57.21
4168800,51.74
4172400,46.33
4176000,41.34
4179600,37.12
4183200,33.96
4186800,32.07
4190400,31.58
4194000,32.52
4197600,34.83
4201200,38.35
4204800,42.84
4208400,47.99
4212000,53.46
4215600,58.87
4219200,63.86
4222800,68.08
4226400,71.24
4230000,73.13
4233600,73.62
4237200,72.68
4240800,70.37
4244400,66.85
4248000,62.36
4251600,57.21
4255200,51.74
4258800,46.33
4262400,41.34
4266000,37.12
4269600,33.96
4273200,32.07
4276800,31.58
4280400,32.52
4284000,34.83
4287600,38.35
4291200,42.84
4294800,47.99
4298400,53.46
4302000,58.87
4305600,63.86
4309200,68.08
4312800,71.24
4316400,73.13
4320000,73.62
4323600,72.68
4327200,70.37
4330800,66.85
4334400,62.36
4338000,57.21
4341600,51.74
4345200,46.33
4348800,41.34
4352400,37.12
4356000,33.96
4359600,32.07
4363200,31.58
4366800,32.52
4370400,34.83
4374000,38.35
4377600,42.84
4381200,47.99
4384800,53.46
4388400,58.87
4392000,63.86
4395600,68.08
4399200,71.24
4402800,73.13
4406400,73.62
4410000,72.68
4413600,70.37
4417200,66.85
4420800,62.36
4424400,57.21
4428000,51.74
4431600,46.33
4435200,41.34
4438800,37.12
4442400,33.96
4446000,32.07
4449600,31.58
4453200,32.52
4456800,34.83
4460400,38.35
4464000,42.84
4467600,47.99
4471200,53.46
4474800,58.87
4478400,63.86
4482000,68.08
4485600,71.24
4489200,73.13
4492800,73.62
4496400,72.68
4500000,70.37
4503600,66.85
4507200,62.36
4510800,57.21
4514400,51.74
4518000,46.33
4521600,41.34
4525200,37.12
4528800,33.96
4532400,32.07
4536000,31.58
4539600,32.52
4543200,34.83
4546800,38.35
4550400,42.84
4554000,47.99
4557600,53.46
4561200,58.87
4564800,63.86
4568400,68.08
4572000,71.24
4575600,73.13
4579200,73.62
4582800,72.68
4586400,70.37
4590000,66.85
4593600,62.36
4597200,57.21
4600800,51.74
4604400,46.33
4608000,41.34
4611600,37.12
4615200,33.96
4618800,32.07
4622400,31.58
4626000,32.52
4629600,34.83
4633200,38.35
4636800,42.84
4640400,47.99
4644000,53.46
4647600,58.87
4651200,63.86
4654800,68.08
4658400,71.24
4662000,73.13
4665600,73.62
4669200,72.68
4672800,70.37
4676400,66.85
4680000,62.36
4683600,57.21
4687200,51.74
4690800,46.33
4694400,41.34
4698000,37.12
4701600,33.96
4705200,32.07
4708800,31.58
4712400,32.52
4716000,34.83
4719600,38.35
4723200,42.84
4726800,47.99
4730400,53.46
4734000,58.87
4737600,63.86
4741200,68.08
4744800,71.24
4748400,73.13
4752000,73.62
4755600,72.68
4759200,70.37
4762800,66.85
4766400,62.36
4770000,57.21
4773600,51.74
4777200,46.33
4780800,41.34
4784400,37.12
4788000,33.96
4791600,32.07
4795200,31.58
4798800,32.52
4802400,34.83
4806000,38.35
4809600,42.84
4813200,47.99
4816800,53.46
4820400,58.87
4824000,63.86
4827600,68.08
4831200,71.24
4834800,73.13
4838400,73.62
4842000,72.68
4845600,70.37
4849200,66.85
4852800,62.36
4856400,57.21
4860000,51.74
4863600,46.33
4867200,41.34
4870800,37.12
4874400,33.96
4878000,32.07
4881600,31.58
4885200,32.52
4888800,34.83
4892400,38.35
4896000,42.84
4899600,47.99
4903200,53.46
4906800,58.87
4910400,63.86
4914000,68.08
4917600,71.24
4921200,73.13
4924800,73.62
4928400,72.68
4932000,70.37
4935600,66.85
4939200,62.36
4942800,57.21
4946400,51.74
4950000,46.33
4953600,41.34
4957200,37.12
4960800,33.96
4964400,32.07
4968000,31.58
4971600,32.52
4975200,34.83
4978800,38.35
4982400,42.84
4986000,47.99
4989600,53.46
4993200,58.87
4996800,63.86
5000400,68.08
5004000,71.24
5007600,73.13
5011200,73.62
5014800,72.68
5018400,70.37
5022000,66.85
5025600,62.36
5029200,57.21
5032800,51.74
5036400,46.33
5040000,41.34
5043600,37.12
5047200,33.96
5050800,32.07
5054400,31.58
5058000,32.52
5061600,34.83
5065200,38.35
5068800,42.84
5072400,47.99
5076000,53.46
5079600,58.87
5083200,63.86
5086800,68.08
5090400,71.24
5094000,73.13
5097600,73.62
5101200,72.68
5104800,70.37
5108400,66.85
5112000,62.36
5115600,57.21
5119200,51.74
5122800,46.33
5126400,41.34
5130000,37.12
5133600,33.96
5137200,32.07
5140800,31.58
5144400,32.52
5148000,34.83
5151600,38.35
5155200,42.84
5158800,47.99
5162400,53.46
5166000,58.87
5169600,63.86
5173200,68.08
5176800,71.24
5180400,73.13
5184000,73.62
5187600,72.68
5191200,70.37
5194800,66.85
5198400,62.36
5202000,57.21
5205600,51.74
5209200,46.33
5212800,41.34
5216400,37.12
5220000,33.96
5223600,32.07
5227200,31.58
5230800,32.52
5234400,34.83
5238000,38.35
5241600,42.84
5245200,47.99
5248800,53.46
5252400,58.87
5256000,63.86
5259600,68.08
5263200,71.24
5266800,73.13
5270400,73.62
5274000,72.68
5277600,70.37
5281200,66.85
5284800,62.36
5288400,57.21
5292000,51.74
5295600,46.33
5299200,41.34
5302800,37.12
5306400,33.96
5310000,32.07
5313600,31.58
5317200,32.52
5320800,34.83
5324400,38.35
5328000,42.84
5331600,47.99
5335200,53.46
5338800,58.87
5342400,63.86
5346000,68.08
5349600,71.24
5353200,73.13
5356800,73.62
5360400,72.68
5364000,70.37
5367600,66.85
5371200,62.36
5374800,57.21
5378400,51.74
5382000,46.33
5385600,41.34
5389200,37.12
5392800,33.96
5396400,32.07
5400000,31.58
5403600,32.52
5407200,34.83
5410800,38.35
5414400,42.84
5418000,47.99
5421600,53.46
5425200,58.87
5428800,63.86
5432400,68.08
5436000,71.24
5439600,73.13
5443200,73.62
5446800,72.68
5450400,70.37
5454000,66.85
5457600,62.36
5461200,57.21
5464800,51.74
5468400,46.33
5472000,41.34
5475600,37.12
5479200,33.96
5482800,32.07
5486400,31.58
5490000,32.52
5493600,34.83
5497200,38.35
5500800,42.84
5504400,47.99
5508000,53.46
5511600,58.87
5515200,63.86
5518800,68.08
5522400,71.24
5526000,73.13
5529600,73.62
5533200,72.68
5536800,70.37
5540400,66.85
5544000,62.36
5547600,57.21
5551200,51.74
5554800,46.33
5558400,41.34
5562000,37.12
5565600,33.96
5569200,32.07
5572800,31.58
5576400,32.52
5580000,34.83
5583600,38.35
5587200,42.84
5590800,47.99
5594400,53.46
5598000,58.87
5601600,63.86
5605200,68.08
5608800,71.24
5612400,73.13
5616000,73.62
5619600,72.68
5623200,70.37
5626800,66.85
5630400,62.36
5634000,57.21
5637600,51.74
5641200,46.33
5644800,41.34
5648400,37.12
5652000,33.96
5655600,32.07
5659200,31.58
5662800,32.52
5666400,34.83
5670000,38.35
5673600,42.84
5677200,47.99
5680800,53.46
5684400,58.87
5688000,63.86
5691600,68.08
5695200,71.24
5698800,73.13
5702400,73.62
5706000,72.68
5709600,70.37
5713200,66.85
5716800,62.36
5720400,57.21
5724000,51.74
5727600,46.33
5731200,41.34
5734800,37.12
5738400,33.96
5742000,32.07
5745600,31.58
5749200,32.52
5752800,34.83
5756400,38.35
5760000,42.84
5763600,47.99
5767200,53.46
5770800,58.87
5774400,63.86
5778000,68.08
5781600,71.24
5785200,73.13
5788800,73.62
5792400,72.68
5796000,70.37
5799600,66.85
5803200,62.36
5806800,57.21
5810400,51.74
5814000,46.33
5817600,41.34
5821200,37.12
5824800,33.96
5828400,32.07
5832000,31.58
5835600,32.52
5839200,34.83
5842800,38.35
5846400,42.84
5850000,47.99
5853600,53.46
5857200,58.87
5860800,63.86
5864400,68.08
5868000,71.24
5871600,73.13
5875200,73.62
5878800,72.68
5882400,70.37
5886000,66.85
5889600,62.36
5893200,57.21
5896800,51.74
5900400,46.33
5904000,41.34
5907600,37.12
5911200,33.96
5914800,32.07
5918400,31.58
5922000,32.52
5925600,34.83
5929200,38.35
5932800,42.84
5936400,47.99
5940000,53.46
5943600,58.87
5947200,63.86
5950800,68.08
5954400,71.24
5958000,73.13
5961600,73.62
5965200,72.68
5968800,70.37
5972400,66.85
5976000,62.36
5979600,57.21
5983200,51.74
5986800,46.33
5990400,41.34
5994000,37.12
5997600,33.96
6001200,32.07
6004800,31.58
6008400,32.52
6012000,34.83
6015600,38.35
6019200,42.84
6022800,47.99
6026400,53.46
6030000,58.87
6033600,63.86
6037200,68.08
6040800,71.24
6044400,73.13
6048000,73.62
6051600,72.68
6055200,70.37
6058800,66.85
6062400,62.36
6066000,57.21
6069600,51.74
6073200,46.33
6076800,41.34
6080400,37.12
6084000,33.96
6087600,32.07
6091200,31.58
6094800,32.52
6098400,34.83
6102000,38.35
6105600,42.84
6109200,47.99
6112800,53.46
6116400,58.87
6120000,63.86
6123600,68.08
6127200,71.24
6130800,73.13
6134400,73.62
6138000,72.68
6141600,70.37
6145200,66.85
6148800,62.36
6152400,57.21
6156000,51.74
6159600,46.33
6163200,41.34
6166800,37.12
6170400,33.96
6174000,32.07
6177600,31.58
6181200,32.52
6184800,34.83
6188400,38.35
6192000,42.84
6195600,47.99
6199200,53.46
6202800,58.87
6206400,63.86
6210000,68.08
6213600,71.24
6217200,73.13
6220800,73.62
6224400,72.68
6228000,70.37
6231600,66.85
6235200,62.36
6238800,57.21
6242400,51.74
6246000,46.33
6249600,41.34
6253200,37.12
6256800,33.96
6260400,32.07
6264000,31.58
6267600,32.52
6271200,34.83
6274800,38.35
6278400,42.84
6282000,47.99
6285600,53.46
6289200,58.87
6292800,63.86
6296400,68.08
6300000,71.24
6303600,73.13
6307200,73.62
6310800,72.68
6314400,70.37
6318000,66.85
6321600,62.36
6325200,57.21
6328800,51.74
6332400,46.33
6336000,41.34
6339600,37.12
6343200,33.96
6346800,32.07
6350400,31.58
6354000,32.52
6357600,34.83
6361200,38.35
6364800,42.84
6368400,47.99
6372000,53.46
6375600,58.87
6379200,63.86
6382800,68.08
6386400,71.24
6390000,73.13
6393600,73.62
6397200,72.68
6400800,70.37
6404400,66.85
