t_seconds,gco2_per_kwh
910800,81.06452221182059
914400,40.73036047195609
918000,29.179991667097568
921600,47.20055434340634
925200,93.56397693488304
928800,165.1106688110968
932400,256.96484115717647
936000,362.8667839239373
939600,475.5994547230663
943200,587.4803083391379
946800,690.8848494900758
950400,778.766229580532
954000,845.1354777881802
957600,885.469639528043
961200,897.0200083329024
964800,878.9994456565914
968400,832.6360230651162
972000,761.0893311889067
975600,669.2351588428222
979200,563.3332160760613
982800,450.6005452769385
986400,338.71969166086075
990000,235.315150509923
993600,147.43377041947122
997200,81.06452221181917
1000800,40.73036047195677
1004400,29.17999166709768
1008000,47.20055434340719
1011600,93.56397693488464
1015200,165.11066881109446
1018800,256.9648411571737
1022400,362.8667839239402
1026000,475.59945472306305
1029600,587.4803083391348
1033200,690.8848494900783
1036800,778.7662295805299
1040400,845.1354777881786
1044000,885.4696395280437
1047600,897.0200083329023
1051200,878.9994456565925
1054800,832.6360230651179
1058400,761.0893311889045
1062000,669.2351588428251
1065600,563.3332160760644
1069200,450.60054527693546
1072800,338.7196916608638
1076400,235.31515050992576
1080000,147.43377041946917
1083600,81.06452221181775
1087200,40.73036047195609
1090800,29.179991667097568
1094400,47.200554343408044
1098000,93.56397693488299
1101600,165.11066881109213
1105200,256.96484115717624
1108800,362.8667839239371
1112400,475.59945472305986
1116000,587.4803083391377
1119600,690.8848494900808
1123200,778.7662295805319
1126800,845.13547778818
1130400,885.4696395280444
1134000,897.0200083329024
1137600,878.9994456565934
1141200,832.6360230651163
1144800,761.0893311889068
1148400,669.2351588428279
1152000,563.3332160760615
1155600,450.6005452769387
1159200,338.719691660861
1162800,235.3151505099232
1166400,147.4337704194714
1170000,81.06452221181928
1173600,40.73036047195683
1177200,29.17999166709768
1180800,47.20055434340884
1184400,93.56397693488128
1188000,165.11066881109429
1191600,256.9648411571735
1195200,362.86678392394003
1198800,475.5994547230629
1202400,587.4803083391405
1206000,690.8848494900728
1209600,778.7662295805296
1213200,845.1354777881786
1216800,885.4696395280436
1220400,897.0200083329023
1224000,878.9994456565925
1227600,832.6360230651148
1231200,761.0893311889091
1234800,669.2351588428253
1238400,563.3332160760646
1242000,450.6005452769357
1245600,338.71969166086404
1249200,235.31515050992064
1252800,147.43377041946508
1256400,81.06452221182076
1260000,40.730360471956146
1263600,29.179991667097568
1267200,47.20055434340799
1270800,93.56397693488282
1274400,165.11066881109645
1278000,256.96484115717067
1281600,362.8667839239369
1285200,475.5994547230597
1288800,587.4803083391374
1292400,690.8848494900807
1296000,778.7662295805317
1299600,845.1354777881829
1303200,885.4696395280428
1306800,897.0200083329024
1310400,878.9994456565935
1314000,832.6360230651164
1317600,761.089331188907
1321200,669.2351588428227
1324800,563.3332160760677
1328400,450.6005452769389
1332000,338.71969166086114
1335600,235.31515050992337
1339200,147.4337704194673
1342800,81.0645222118194
1346400,40.730360471955464
1350000,29.179991667097454
1353600,47.20055434340708
1357200,93.56397693488117
1360800,165.11066881109411
1364400,256.9648411571733
1368000,362.8667839239398
1371600,475.5994547230688
1375200,587.4803083391344
1378800,690.884849490078
1382400,778.7662295805295
1386000,845.1354777881813
1389600,885.4696395280434
1393200,897.0200083329023
1396800,878.9994456565944
1400400,832.636023065118
1404000,761.0893311889092
1407600,669.2351588428254
1411200,563.3332160760588
1414800,450.6005452769359
1418400,338.7196916608583
1422000,235.31515050992607
1425600,147.43377041946945
1429200,81.06452221182087
1432800,40.7303604719562
1436400,29.179991667097568
1440000,47.20055434340793
1443600,93.56397693487952
1447200,165.11066881109184
1450800,256.9648411571759
1454400,362.8667839239367
1458000,475.5994547230656
1461600,587.4803083391373
1465200,690.8848494900805
1468800,778.7662295805274
1472400,845.1354777881799
1476000,885.4696395280428
1479600,897.0200083329024
1483200,878.9994456565917
1486800,832.6360230651165
1490400,761.0893311889026
1494000,669.2351588428282
1497600,563.333216076062
1501200,450.6005452769391
1504800,338.7196916608614
1508400,235.31515050992354
1512000,147.4337704194674
1515600,81.0645222118224
1519200,40.73036047195694
1522800,29.17999166709768
1526400,47.200554343406964
1530000,93.5639769348843
1533600,165.110668811094
1537200,256.9648411571785
1540800,362.86678392393355
1544400,475.5994547230624
1548000,587.4803083391342
1551600,690.8848494900778
1555200,778.7662295805294
1558800,845.1354777881813
1562400,885.4696395280449
1566000,897.0200083329025
1569600,878.9994456565926
1573200,832.6360230651183
1576800,761.0893311889049
1580400,669.2351588428256
1584000,563.333216076059
1587600,450.6005452769423
1591200,338.71969166086444
1594800,235.31515050992627
1598400,147.43377041946962
1602000,81.06452221181809
1605600,40.73036047195626
1609200,29.17999166709768
1612800,47.200554343406054
1616400,93.56397693488265
1620000,165.11066881109167
1623600,256.9648411571757
1627200,362.8667839239365
1630800,475.59945472306543
1634400,587.4803083391312
1638000,690.8848494900751
1641600,778.7662295805314
1645200,845.1354777881797
1648800,885.4696395280441
1652400,897.0200083329024
1656000,878.9994456565918
1659600,832.6360230651198
1663200,761.0893311889073
1666800,669.2351588428285
1670400,563.3332160760622
1674000,450.60054527693933
1677600,338.7196916608616
1681200,235.31515050991845
1684800,147.43377041947184
1688400,81.06452221181956
1692000,40.730360471957
1695600,29.179991667097624
1699200,47.200554343406964
1702800,93.56397693488418
1706400,165.11066881108934
1710000,256.96484115717294
1713600,362.86678392393935
1717200,475.5994547230622
1720800,587.4803083391399
1724400,690.8848494900776
1728000,778.7662295805335
1731600,845.1354777881783
1735200,885.4696395280434
1738800,897.0200083329025
1742400,878.9994456565927
1746000,832.6360230651183
1749600,761.0893311889097
1753200,669.2351588428259
1756800,563.3332160760592
1760400,450.6005452769302
1764000,338.7196916608646
1767600,235.3151505099212
1771200,147.433770419474
1774800,81.0645222118211
1778400,40.73036047195632
1782000,29.17999166709768
1785600,47.200554343406
1789200,93.56397693488248
1792800,165.110668811096
1796400,256.9648411571701
1800000,362.8667839239363
1803600,475.5994547230652
1807200,587.4803083391428
1810800,690.8848494900749
1814400,778.7662295805313
1818000,845.1354777881768
1821600,885.4696395280428
1825200,897.0200083329025
1828800,878.9994456565919
1832400,832.6360230651135
1836000,761.0893311889074
1839600,669.2351588428232
1843200,563.3332160760683
1846800,450.60054527693956
1850400,338.71969166086177
1854000,235.31515050991865
1857600,147.43377041947195
1861200,81.06452221181968
1864800,40.73036047195848
1868400,29.179991667097454
1872000,47.20055434340691
1875600,93.56397693488407
1879200,165.1106688110982
1882800,256.9648411571727
1886400,362.8667839239392
1890000,475.5994547230558
1893600,587.4803083391338
1897200,690.8848494900774
1900800,778.7662295805333
1904400,845.1354777881782
1908000,885.4696395280433
1911600,897.0200083329023
1915200,878.9994456565945
1918800,832.6360230651185
1922400,761.0893311889054
1926000,669.2351588428205
1929600,563.3332160760655
1933200,450.60054527693654
1936800,338.71969166087075
1940400,235.3151505099266
1944000,147.4337704194699
1947600,81.06452221181826
1951200,40.730360471954896
1954800,29.17999166709751
1958400,47.2005543434077
1962000,93.56397693487918
1965600,165.11066881109133
1969200,256.96484115717533
1972800,362.8667839239421
1976400,475.59945472305884
1980000,587.4803083391366
1983600,690.8848494900799
1987200,778.7662295805269
1990800,845.1354777881795
1994400,885.469639528044
1998000,897.0200083329023
2001600,878.9994456565937
2005200,832.6360230651169
2008800,761.0893311889121
2012400,669.2351588428288
2016000,563.3332160760625
2019600,450.6005452769336
2023200,338.7196916608561
2026800,235.3151505099241
2030400,147.43377041946786
2034000,81.06452221182269
2037600,40.730360471957056
2041200,29.179991667097624
2044800,47.200554343408555
2048400,93.56397693488071
2052000,165.1106688110935
2055600,256.96484115716714
2059200,362.866783923933
2062800,475.5994547230618
2066400,587.4803083391395
2070000,690.8848494900825
2073600,778.766229580529
2077200,845.1354777881809
2080800,885.4696395280419
2084400,897.0200083329025
2088000,878.9994456565928
2091600,832.6360230651153
2095200,761.0893311889099
2098800,669.2351588428262
2102400,563.3332160760597
2106000,450.6005452769429
2109600,338.719691660865
2113200,235.31515050992155
2116800,147.43377041946587
2120400,81.06452221182133
2124000,40.73036047195643
2127600,29.179991667097397
2131200,47.20055434340594
2134800,93.5639769348823
2138400,165.1106688110957
2142000,256.96484115718056
2145600,362.8667839239359
2149200,475.59945472306475
2152800,587.4803083391305
2156400,690.8848494900744
2160000,778.766229580531
2163600,845.1354777881825
2167200,885.4696395280425
2170800,897.0200083329025
2174400,878.9994456565919
2178000,832.6360230651202
2181600,761.0893311889077
2185200,669.2351588428236
2188800,563.3332160760567
2192400,450.60054527693995
2196000,338.71969166086217
2199600,235.3151505099295
2203200,147.43377041947224
2206800,81.06452221181985
2210400,40.73036047195575
2214000,29.179991667097795
2217600,47.200554343406736
2221200,93.56397693488384
2224800,165.11066881108889
2228400,256.9648411571724
2232000,362.8667839239388
2235600,475.59945472306777
2239200,587.4803083391333
2242800,690.884849490077
2246400,778.7662295805246
2250000,845.1354777881779
2253600,885.4696395280432
2257200,897.0200083329023
2260800,878.9994456565911
2264400,832.6360230651187
2268000,761.0893311889056
2271600,669.2351588428319
2275200,563.3332160760658
2278800,450.600545276937
2282400,338.7196916608593
2286000,235.315150509927
2289600,147.43377041947025
2293200,81.06452221181848
2296800,40.73036047195791
2300400,29.17999166709751
2304000,47.20055434340759
2307600,93.56397693488543
2311200,165.11066881109105
2314800,256.964841157175
2318400,362.8667839239297
2322000,475.5994547230584
2325600,587.4803083391363
2329200,690.8848494900795
2332800,778.7662295805351
2336400,845.1354777881793
2340000,885.4696395280412
2343600,897.0200083329023
2347200,878.9994456565937
2350800,832.6360230651171
2354400,761.0893311889124
2358000,669.2351588428184
2361600,563.333216076063
2365200,450.6005452769463
2368800,338.7196916608565
2372400,235.31515050992445
2376000,147.43377041946815
2379600,81.06452221182292
2383200,40.73036047195433
2386800,29.179991667097624
2390400,47.20055434340492
2394000,93.56397693488054
2397600,165.1106688110932
2401200,256.9648411571776
2404800,362.86678392393253
2408400,475.5994547230737
2412000,587.4803083391391
2415600,690.8848494900716
2419200,778.7662295805287
2422800,845.1354777881808
2426400,885.4696395280446
2430000,897.0200083329025
2433600,878.9994456565964
2437200,832.6360230651155
2440800,761.0893311889103
2444400,669.2351588428265
2448000,563.33321607606
2451600,450.60054527693103
2455200,338.71969166086546
2458800,235.31515050993244
2462400,147.43377041946616
2466000,81.0645222118215
2469600,40.73036047195649
2473200,29.17999166709734
2476800,47.200554343409294
2480400,93.56397693488208
2484000,165.11066881108644
2487600,256.9648411571802
2491200,362.8667839239355
2494800,475.59945472306435
2498400,587.4803083391301
2502000,690.8848494900847
2505600,778.7662295805308
2509200,845.1354777881763
2512800,885.4696395280425
2516400,897.0200083329025
2520000,878.9994456565921
2523600,832.6360230651205
2527200,761.0893311888991
2530800,669.2351588428239
2534400,563.3332160760691
2538000,450.60054527694035
2541600,338.71969166086257
2545200,235.3151505099194
2548800,147.43377041947252
2552400,81.06452221182593
2556000,40.730360471955805
2559600,29.179991667097397
2563200,47.20055434340662
2566800,93.56397693488367
2570400,165.11066881109758
2574000,256.964841157172
2577600,362.86678392392633
2581200,475.5994547230673
2584800,587.480308339133
2588400,690.8848494900767
2592000,778.7662295805243
2595600,845.1354777881836
2599200,885.4696395280432
2602800,897.0200083329028
2606400,878.9994456565912
2610000,832.6360230651189
2613600,761.0893311889059
2617200,669.2351588428322
2620800,563.3332160760542
2624400,450.6005452769374
2628000,338.71969166087155
2631600,235.31515050992732
2635200,147.43377041947053
2638800,81.06452221181866
2642400,40.730360471957965
2646000,29.179991667097852
2649600,47.200554343407475
2653200,93.56397693487872
2656800,165.11066881109076
2660400,256.96484115717465
2664000,362.8667839239413
2667600,475.599454723058
2671200,587.480308339124
2674800,690.8848494900792
2678400,778.7662295805263
2682000,845.1354777881792
2685600,885.4696395280439
2689200,897.0200083329023
2692800,878.9994456565939
2696400,832.6360230651237
2700000,761.0893311889038
2703600,669.2351588428296
2707200,563.3332160760633
2710800,450.6005452769468
2714400,338.7196916608569
2718000,235.31515050992482
2721600,147.43377041947696
2725200,81.06452221181729
2728800,40.73036047195728
2732400,29.179991667097624
2736000,47.200554343404804
2739600,93.56397693488674
2743200,165.11066881109286
2746800,256.96484115716635
2750400,362.8667839239441
2754000,475.59945472306094
2757600,587.4803083391387
2761200,690.8848494900712
2764800,778.7662295805369
2768400,845.1354777881805
2772000,885.4696395280416
2775600,897.0200083329025
2779200,878.999445656593
2782800,832.6360230651158
2786400,761.0893311889106
2790000,669.2351588428161
2793600,563.3332160760605
2797200,450.60054527694376
2800800,338.71969166086586
2804400,235.31515050992226
2808000,147.43377041946644
2811600,81.06452221182172
2815200,40.73036047195944
2818800,29.17999166709768
2822400,47.200554343405656
2826000,93.56397693488185
2829600,165.11066881109508
2833200,256.9648411571799
2836800,362.86678392393503
2840400,475.59945472305156
2844000,587.4803083391415
2847600,690.8848494900737
2851200,778.7662295805304
2854800,845.1354777881761
2858400,885.4696395280453
2862000,897.0200083329025
2865600,878.9994456565958
2869200,832.6360230651142
2872800,761.0893311889083
2876400,669.2351588428244
2880000,563.3332160760696
2883600,450.6005452769285
2887200,338.71969166086296
2890800,235.31515050993022
2894400,147.4337704194728
2898000,81.0645222118203
2901600,40.73036047195592
2905200,29.179991667097397
2908800,47.20055434341009
2912400,93.56397693488339
2916000,165.11066881108826
2919600,256.9648411571716
2923200,362.86678392393793
2926800,475.5994547230669
2930400,587.4803083391325
2934000,690.8848494900658
2937600,778.7662295805325
2941200,845.1354777881775
2944800,885.469639528043
2948400,897.0200083329024
2952000,878.9994456565913
2955600,832.6360230651192
2959200,761.0893311889151
2962800,669.2351588428216
2966400,563.3332160760667
2970000,450.60054527693785
2973600,338.71969166087194
2977200,235.3151505099172
2980800,147.43377041947082
2984400,81.06452221182474
2988000,40.73036047195518
2991600,29.17999166709751
2995200,47.20055434340736
2998800,93.5639769348785
3002400,165.1106688110994
3006000,256.9648411571742
3009600,362.86678392392884
3013200,475.59945472305753
3016800,587.4803083391354
3020400,690.8848494900789
3024000,778.766229580526
3027600,845.1354777881847
3031200,885.4696395280437
3034800,897.0200083329026
3038400,878.999445656594
3042000,832.6360230651176
3045600,761.089331188904
3049200,669.23515884283
3052800,563.3332160760758
3056400,450.60054527693484
3060000,338.7196916608691
3063600,235.31515050992516
3067200,147.43377041946871
3070800,81.06452221181746
3074400,40.73036047195734
3078000,29.179991667097227
3081600,47.200554343408214
3085200,93.56397693488003
3088800,165.11066881109258
3092400,256.964841157166
3096000,362.86678392394373
3099600,475.5994547230605
3103200,587.4803083391264
3106800,690.8848494900814
3110400,778.766229580528
3114000,845.1354777881804
3117600,885.4696395280416
3121200,897.0200083329023
3124800,878.9994456565931
3128400,832.6360230651225
3132000,761.0893311889108
3135600,669.2351588428273
3139200,563.3332160760608
3142800,450.6005452769442
3146400,338.71969166085444
3150000,235.31515050992266
3153600,147.4337704194752
3157200,81.0645222118219
3160800,40.730360471956715
3164400,29.17999166709768
3168000,47.20055434340554
3171600,93.56397693487514
3175200,165.11066881109474
3178800,256.9648411571686
3182400,362.86678392393463
3186000,475.5994547230635
3189600,587.4803083391412
3193200,690.8848494900734
3196800,778.7662295805217
3200400,845.1354777881818
3204000,885.4696395280423
3207600,897.0200083329025
3211200,878.9994456565923
3214800,832.6360230651144
3218400,761.0893311889088
3222000,669.2351588428355
3225600,563.333216076058
3229200,450.6005452769412
3232800,338.7196916608634
3236400,235.31515050993062
3240000,147.43377041946462
3243600,81.06452221182047
3247200,40.730360471958875
3250800,29.179991667097738
3254400,47.200554343406395
3258000,93.56397693488316
3261600,165.11066881108798
3265200,256.9648411571821
3268800,362.86678392393753
3272400,475.5994547230541
3276000,587.4803083391322
3279600,690.8848494900759
3283200,778.7662295805321
3286800,845.1354777881774
3290400,885.4696395280458
3294000,897.0200083329024
3297600,878.999445656595
3301200,832.6360230651194
3304800,761.0893311889065
3308400,669.2351588428221
3312000,563.3332160760671
3315600,450.6005452769506
3319200,338.7196916608606
3322800,235.31515050992806
3326400,147.4337704194711
3330000,81.06452221181911
3333600,40.73036047195535
3337200,29.179991667097454
3340800,47.200554343403724
3344400,93.56397693488475
3348000,165.11066881109014
3351600,256.96484115717385
3355200,362.86678392392844
3358800,475.59945472306947
3362400,587.480308339135
3366000,690.884849490068
3369600,778.7662295805342
3373200,845.1354777881787
3376800,885.4696395280437
3380400,897.0200083329026
3384000,878.9994456565905
3387600,832.6360230651178
3391200,761.0893311889133
3394800,669.2351588428303
3398400,563.3332160760642
3402000,450.6005452769353
3405600,338.7196916608695
3409200,235.31515050991504
3412800,147.433770419469
3416400,81.06452221182354
3420000,40.730360471957454
3423600,29.179991667097568
3427200,47.2005543434081
3430800,93.56397693487986
3434400,165.11066881108331
3438000,256.96484115717647
3441600,362.8667839239313
3445200,475.5994547230601
3448800,587.4803083391379
3452400,690.884849490081
3456000,778.7662295805278
3459600,845.1354777881743
3463200,885.4696395280444
3466800,897.0200083329026
3470400,878.9994456565933
3474000,832.6360230651227
3477600,761.0893311889022
3481200,669.2351588428277
3484800,563.3332160760733
3488400,450.6005452769323
3492000,338.71969166086666
3495600,235.315150509923
3499200,147.43377041947548
3502800,81.06452221181627
3506400,40.73036047195677
3510000,29.17999166709768
3513600,47.200554343401905
3517200,93.56397693488788
3520800,165.11066881108547
3524400,256.9648411571682
3528000,362.86678392393424
3531600,475.59945472306305
3535200,587.4803083391407
3538800,690.8848494900626
3542400,778.7662295805383
3546000,845.1354777881756
3549600,885.4696395280421
3553200,897.0200083329025
3556800,878.9994456565925
3560400,832.6360230651146
3564000,761.089331188918
3567600,669.2351588428141
3571200,563.3332160760704
3574800,450.60054527694166
3578400,338.7196916608638
3582000,235.3151505099205
3585600,147.4337704194649
3589200,81.06452221182656
3592800,40.73036047195893
3596400,29.179991667097397
3600000,47.20055434340628
3603600,93.56397693488299
3607200,165.11066881109662
3610800,256.9648411571817
3614400,362.86678392392514
3618000,475.5994547230537
3621600,587.4803083391317
3625200,690.8848494900756
3628800,778.7662295805319
3632400,845.1354777881713
3636000,885.4696395280457
3639600,897.0200083329028
3643200,878.9994456565951
3646800,832.6360230651195
3650400,761.0893311889068
3654000,669.2351588428224
3657600,563.3332160760795
3661200,450.60054527692637
3664800,338.71969166087274
3668400,235.31515050992843
3672000,147.4337704194714
3675600,81.06452221183099
3679200,40.73036047196115
3682800,29.179991667097113
3686400,47.20055434340355
3690000,93.56397693487804
3693600,165.1106688110719
3697200,256.9648411571735
3700800,362.866783923916
3704400,475.59945472304435
3708000,587.4803083391228
3711600,690.8848494900676
3715200,778.7662295805255
3718800,845.1354777881668
3722400,885.4696395280436
3726000,897.020008332903
3729600,878.9994456565978
3733200,832.6360230651244
3736800,761.0893311889135
3740400,669.2351588428307
3744000,563.3332160760885
3747600,450.60054527696036
3751200,338.7196916608817
3754800,235.3151505099364
3758400,147.4337704194778
3762000,81.06452221182371
3765600,40.73036047195757
3769200,29.17999166709683
3772800,47.20055434340094
3776400,93.56397693487315
3780000,165.11066881108303
3783600,256.9648411571652
3787200,362.8667839239069
3790800,475.5994547230597
3794400,587.4803083391139
3798000,690.8848494900597
3801600,778.7662295805189
3805200,845.1354777881741
3808800,885.4696395280414
3812400,897.0200083329033
3816000,878.9994456565935
3819600,832.6360230651294
3823200,761.0893311889205
3826800,669.2351588428389
3830400,563.3332160760737
3834000,450.60054527694507
3837600,338.7196916608907
3841200,235.31515050992337
3844800,147.43377041948423
3848400,81.06452221182815
3852000,40.73036047195973
3855600,29.179991667097283
3859200,47.200554343405315
3862800,93.56397693486821
3866400,165.1106688110762
3870000,256.964841157157
3873600,362.8667839239218
3877200,475.5994547230503
3880800,587.4803083391284
3884400,690.8848494900727
3888000,778.7662295805126
3891600,845.1354777881697
3895200,885.4696395280391
3898800,897.0200083329029
3902400,878.9994456565961
3906000,832.6360230651343
3909600,761.0893311889092
3913200,669.2351588428471
3916800,563.3332160760829
3920400,450.6005452769544
3924000,338.71969166087604
3927600,235.31515050993133
3931200,147.43377041949066
3934800,81.06452221182087
3938400,40.73036047196189
3942000,29.179991667097056
3945600,47.20055434340259
3949200,93.56397693487628
3952800,165.11066881108735
3956400,256.9648411571488
3960000,362.8667839239367
3963600,475.59945472304094
3967200,587.4803083391196
3970800,690.8848494900647
3974400,778.766229580523
3978000,845.1354777881769
3981600,885.4696395280371
3985200,897.0200083329024
3988800,878.9994456565987
3992400,832.6360230651262
3996000,761.089331188916
3999600,669.2351588428337
4003200,563.3332160760679
4006800,450.60054527696377
4010400,338.719691660885
4014000,235.3151505099393
4017600,147.43377041948014
4021200,81.06452221182536
4024800,40.73036047195836
4028400,29.179991667097454
4032000,47.20055434339997
4035600,93.56397693487133
4039200,165.11066881108053
4042800,256.96484115716225
4046400,362.8667839239276
4050000,475.5994547230316
4053600,587.4803083391342
4057200,690.8848494900567
4060800,778.7662295805167
4064400,845.1354777881725
4068000,885.4696395280406
4071600,897.0200083329028
4075200,878.9994456566014
4078800,832.6360230651183
4082400,761.0893311889229
4086000,669.2351588428419
4089600,563.333216076077
4093200,450.6005452769485
4096800,338.71969166087035
4100400,235.3151505099473
4104000,147.43377041946962
4107600,81.0645222118298
4111200,40.73036047196052
4114800,29.17999166709717
4118400,47.20055434340435
4122000,93.5639769348794
4125600,165.1106688110737
4129200,256.964841157154
4132800,362.8667839239185
4136400,475.5994547230469
4140000,587.4803083391253
4143600,690.8848494900699
4147200,778.7662295805272
4150800,845.135477788168
4154400,885.4696395280384
4158000,897.020008332903
4161600,878.9994456565971
4165200,832.636023065123
4168800,761.0893311889297
4172400,669.2351588428285
4176000,563.3332160760862
4179600,450.6005452769578
4183200,338.71969166087933
4186800,235.31515050993423
4190400,147.43377041947605
4194000,81.06452221183423
4197600,40.730360471957
4201200,29.179991667096942
4204800,47.20055434340162
4208400,93.56397693487452
4212000,165.1106688110849
4215600,256.9648411571675
4219200,362.86678392390934
4222800,475.5994547230622
4226400,587.4803083391163
4230000,690.8848494900618
4233600,778.7662295805208
4237200,845.1354777881753
4240800,885.469639528042
4244400,897.0200083329032
4248000,878.9994456565997
4251600,832.636023065128
4255200,761.0893311889185
4258800,669.2351588428367
4262400,563.3332160760713
4266000,450.6005452769425
4269600,338.71969166088826
4273200,235.31515050994219
4276800,147.43377041948247
4280400,81.06452221182695
4284000,40.73036047195916
4287600,29.179991667096658
4291200,47.200554343406
