t_seconds,gco2_per_kwh
1980000,30.522449799790706
1983600,54.663658196974325
1987200,106.63912831506025
1990800,182.90681775903744
1994400,278.26920953159936
1998000,386.2275142272697
2001600,499.4245517905627
2005200,610.1461311784888
2008800,710.8467597318115
2012400,794.6638560303004
2016000,855.8854234755022
2019600,890.3393134194478
2023200,895.6775502002097
2026800,871.5363418030273
2030400,819.5608716849355
2034000,743.2931822409662
2037600,647.9307904683938
2041200,539.9724857727349
2044800,426.775448209442
2048400,316.05386882151566
2052000,215.35324026818222
2055600,131.5361439696947
2059200,70.3145765244999
2062800,35.860686580550976
2066400,30.522449799789968
2070000,54.66365819697114
2073600,106.6391283150619
2077200,182.9068177590397
2080800,278.26920953160203
2084400,386.22751422727265
2088000,499.4245517905534
2091600,610.14613117848
2095200,710.846759731814
2098800,794.6638560303023
2102400,855.8854234755034
2106000,890.3393134194482
2109600,895.6775502002095
2113200,871.5363418030305
2116800,819.5608716849408
2120400,743.2931822409639
2124000,647.930790468391
2127600,539.9724857727319
2131200,426.77544820943905
2134800,316.0538688215129
2138400,215.3532402681899
2142000,131.53614396970073
2145600,70.31457652449865
2149200,35.860686580550464
2152800,30.522449799790195
2156400,54.663658196972165
2160000,106.63912831505655
2163600,182.90681775903255
2167200,278.2692095316047
2170800,386.2275142272756
2174400,499.42455179056867
2178000,610.1461311784828
2181600,710.8467597318164
2185200,794.6638560302963
2188800,855.8854234754995
2192400,890.3393134194488
2196000,895.6775502002092
2199600,871.5363418030295
2203200,819.560871684939
2206800,743.2931822409616
2210400,647.9307904683996
2214000,539.9724857727291
2217600,426.7754482094361
2221200,316.05386882151004
2224800,215.35324026818742
2228400,131.5361439696988
2232000,70.31457652450257
2235600,35.86068658055211
2239200,30.522449799790422
2242800,54.66365819697313
2246400,106.6391283150653
2250000,182.90681775903482
2253600,278.26920953160743
2257200,386.2275142272664
2260800,499.4245517905593
2264400,610.1461311784856
2268000,710.8467597318189
2271600,794.6638560302981
2275200,855.8854234755006
2278800,890.3393134194471
2282400,895.6775502002099
2286000,871.5363418030284
2289600,819.5608716849374
2293200,743.2931822409594
2296800,647.9307904683968
2300400,539.9724857727261
2304000,426.7754482094454
2307600,316.0538688215189
2311200,215.35324026818503
2314800,131.53614396969687
2318400,70.31457652450132
2322000,35.860686580551544
2325600,30.522449799790706
2329200,54.663658196970005
2332800,106.63912831506002
2336400,182.9068177590371
2340000,278.26920953161016
2343600,386.2275142272693
2347200,499.4245517905623
2350800,610.1461311784768
2354400,710.8467597318112
2358000,794.6638560303002
2361600,855.885423475502
2365200,890.3393134194498
2368800,895.6775502002097
2372400,871.5363418030316
2376000,819.5608716849357
2379600,743.2931822409665
2383200,647.9307904683942
2386800,539.9724857727354
2390400,426.7754482094301
2394000,316.05386882151606
2397600,215.35324026819268
2401200,131.536143969695
2404800,70.31457652450007
2408400,35.86068658055109
2412000,30.52244979978991
2415600,54.66365819697518
2419200,106.63912831506167
2422800,182.90681775902993
2426400,278.26920953160163
2430000,386.22751422727225
2433600,499.42455179056526
2437200,610.1461311784795
2440800,710.8467597318238
2444400,794.663856030302
2448000,855.885423475498
2451600,890.3393134194482
2455200,895.6775502002095
2458800,871.5363418030265
2462400,819.560871684941
2466000,743.2931822409737
2469600,647.9307904683915
2473200,539.9724857727324
2476800,426.77544820943945
2480400,316.0538688215132
2484000,215.35324026818012
2487600,131.53614396970102
2491200,70.3145765245041
2494800,35.86068658055058
2498400,30.522449799790138
2502000,54.66365819697205
2505600,106.63912831505633
2509200,182.90681775904164
2512800,278.26920953160436
2516400,386.227514227263
2520000,499.4245517905682
2523600,610.1461311784824
2527200,710.8467597318161
2530800,794.663856030296
2534400,855.8854234755045
2538000,890.3393134194487
2541600,895.6775502002104
2545200,871.5363418030296
2548800,819.5608716849393
2552400,743.2931822409619
2556000,647.9307904683999
2559600,539.9724857727174
2563200,426.7754482094365
2566800,316.05386882152203
2570400,215.35324026818782
2574000,131.53614396969908
2577600,70.31457652449751
2581200,35.86068658055217
2584800,30.5224497997894
2588400,54.66365819697302
2592000,106.63912831505803
2595600,182.90681775903454
2599200,278.2692095316071
2602800,386.2275142272781
2606400,499.4245517905589
2610000,610.1461311784735
2613600,710.8467597318186
2617200,794.6638560302979
2620800,855.8854234755005
2624400,890.3393134194471
2628000,895.677550200209
2631600,871.5363418030286
2635200,819.5608716849447
2638800,743.2931822409596
2642400,647.9307904683972
2646000,539.9724857727266
2649600,426.7754482094458
2653200,316.05386882150765
2656800,215.35324026818537
2660400,131.5361439697051
2664000,70.31457652450155
2667600,35.86068658055166
2671200,30.522449799790706
2674800,54.66365819696989
2678400,106.63912831506678
2682000,182.9068177590368
2685600,278.26920953159856
2689200,386.2275142272689
2692800,499.42455179056185
2696400,610.146131178488
2700000,710.8467597318108
2703600,794.6638560302919
2707200,855.8854234755017
2710800,890.3393134194475
2714400,895.6775502002097
2718000,871.5363418030277
2721600,819.5608716849359
2725200,743.2931822409669
2728800,647.9307904684057
2732400,539.9724857727236
2736000,426.77544820944286
2739600,316.05386882151646
2743200,215.35324026819302
2746800,131.53614396969527
2750400,70.3145765245003
2754000,35.860686580553306
2757600,30.522449799790934
2761200,54.66365819697086
2764800,106.63912831506144
2768400,182.9068177590296
2772000,278.26920953161243
2775600,386.2275142272718
2779200,499.4245517905525
2782800,610.1461311784908
2786400,710.8467597318133
2790000,794.6638560303018
2793600,855.8854234754979
2797200,890.3393134194503
2800800,895.6775502002095
2804400,871.5363418030308
2808000,819.5608716849413
2811600,743.2931822409646
2815200,647.9307904683918
2818800,539.9724857727329
2822400,426.77544820942757
2826000,316.0538688215137
2829600,215.3532402681906
2833200,131.5361439697013
2836800,70.31457652449899
2840400,35.86068658055058
2844000,30.522449799790138
2847600,54.663658196967674
2851200,106.63912831506315
2854800,182.90681775903192
2858400,278.26920953160396
2862000,386.22751422727475
2865600,499.4245517905678
2869200,610.1461311784819
2872800,710.8467597318056
2876400,794.6638560303037
2880000,855.885423475499
2883600,890.3393134194487
2887200,895.6775502002104
2890800,871.5363418030256
2894400,819.5608716849396
2898000,743.2931822409716
2901600,647.9307904683892
2905200,539.9724857727299
2908800,426.7754482094369
2912400,316.0538688215224
2916000,215.35324026817804
2919600,131.53614396969942
2923200,70.31457652450297
2926800,35.86068658055228
2930400,30.522449799790422
2934000,54.66365819697285
2937600,106.6391283150578
2941200,182.90681775904358
2944800,278.26920953160663
2948400,386.22751422726554
2952000,499.42455179055844
2955600,610.1461311784848
2959200,710.8467597318182
2962800,794.6638560302977
2966400,855.8854234754951
2970000,890.3393134194491
2973600,895.67755020021
2977200,871.5363418030288
2980800,819.5608716849379
2984400,743.29318224096
2988000,647.9307904683976
2991600,539.9724857727391
2995200,426.77544820943393
2998800,316.0538688215197
3002400,215.3532402681857
3006000,131.53614396970545
3009600,70.31457652449649
3013200,35.86068658055177
3016800,30.522449799789626
3020400,54.66365819697387
3024000,106.63912831505945
3027600,182.90681775903647
3031200,278.2692095315982
3034800,386.2275142272806
3038400,499.42455179056145
3042000,610.146131178476
3045600,710.8467597318105
3049200,794.6638560302996
3052800,855.8854234755016
3056400,890.3393134194475
3060000,895.6775502002088
3063600,871.5363418030277
3067200,819.5608716849432
3070800,743.2931822409671
3074400,647.9307904683949
3078000,539.972485772724
3081600,426.77544820944325
3085200,316.05386882152845
3088800,215.35324026818324
3092400,131.53614396970352
3096000,70.31457652450041
3099600,35.86068658055126
3103200,30.522449799790877
3106800,54.663658196970744
3110400,106.63912831505417
3114000,182.90681775903874
3117600,278.2692095316009
3121200,386.2275142272714
3124800,499.42455179055213
3128400,610.1461311784904
3132000,710.8467597318129
3135600,794.6638560302936
3139200,855.8854234755029
3142800,890.339313419448
3146400,895.6775502002096
3150000,871.5363418030308
3153600,819.5608716849345
3157200,743.2931822409648
3160800,647.9307904684034
3164400,539.9724857727333
3168000,426.7754482094403
3171600,316.053868821514
3175200,215.35324026819094
3178800,131.53614396969363
3182400,70.31457652449916
3186000,35.86068658055285
3189600,30.52244979979008
3193200,54.66365819697177
3196800,106.63912831506286
3200400,182.90681775903158
3204000,278.2692095315924
3207600,386.22751422727436
3211200,499.4245517905551
3214800,610.1461311784816
3218400,710.8467597318154
3222000,794.6638560303034
3225600,855.8854234754989
3229200,890.3393134194464
3232800,895.6775502002093
3236400,871.5363418030299
3240000,819.5608716849398
3243600,743.2931822409626
3247200,647.9307904683895
3250800,539.9724857727304
3254400,426.7754482094496
3258000,316.0538688215113
3261600,215.3532402681885
3265200,131.53614396969965
3268800,70.3145765245032
3272400,35.86068658055018
3276000,30.522449799790365
3279600,54.66365819696858
3283200,106.63912831506457
3286800,182.90681775903386
3290400,278.2692095316063
3294000,386.22751422726515
3297600,499.4245517905703
3301200,610.1461311784844
3304800,710.8467597318077
3308400,794.6638560302974
3312000,855.8854234755001
3315600,890.3393134194491
3319200,895.6775502002101
3322800,871.5363418030247
3326400,819.5608716849381
3330000,743.2931822409698
3333600,647.9307904683981
3337200,539.9724857727274
3340800,426.7754482094344
3344400,316.05386882152004
3348000,215.3532402681962
3351600,131.53614396969772
3355200,70.31457652450189
3358800,35.86068658055183
3362400,30.522449799790593
3366000,54.6636581969737
3369600,106.63912831505922
3373200,182.90681775902675
3376800,278.269209531609
3380400,386.22751422726805
3384000,499.424551790561
3387600,610.1461311784756
3391200,710.8467597318203
3394800,794.6638560302993
3398400,855.8854234754962
3402000,890.3393134194496
3405600,895.6775502002099
3409200,871.5363418030279
3412800,819.5608716849435
3416400,743.293182240958
3420000,647.9307904683953
3423600,539.9724857727366
3427200,426.7754482094437
3430800,316.05386882151726
3434400,215.3532402681836
3438000,131.5361439697038
3441600,70.31457652449535
3445200,35.86068658055126
3448800,30.522449799789797
3452400,54.66365819697057
3456000,106.63912831506099
3459600,182.9068177590384
3463200,278.2692095316005
3466800,386.22751422725884
3470400,499.424551790564
3474000,610.1461311784784
3477600,710.8467597318127
3481200,794.6638560303013
3484800,855.8854234755026
3488400,890.339313419448
3492000,895.6775502002106
3495600,871.536341803027
3499200,819.5608716849417
3502800,743.2931822409653
3506400,647.9307904684038
3510000,539.9724857727215
3513600,426.77544820944075
3517200,316.05386882152607
3520800,215.35324026818117
3524400,131.53614396970187
3528000,70.31457652449939
3531600,35.860686580552965
3535200,30.52244979979008
3538800,54.663658196971596
3542400,106.63912831506264
3546000,182.90681775902186
3549600,278.26920953161437
3553200,386.22751422726174
3556800,499.42455179055463
3560400,610.1461311784811
3564000,710.846759731815
3567600,794.6638560303031
3571200,855.8854234754934
3574800,890.3393134194507
3578400,895.6775502002104
3582000,871.53634180303
3585600,819.56087168494
3589200,743.293182240963
3592800,647.9307904683899
3596400,539.9724857727429
3600000,426.77544820942546
3603600,316.0538688215232
3607200,215.35324026818884
3610800,131.53614396969994
3614400,70.31457652449808
3618000,35.86068658055024
3621600,30.522449799789285
3625200,54.66365819696841
3628800,106.63912831505729
3632400,182.90681775903352
3636000,278.2692095316059
3639600,386.22751422727686
3643200,499.4245517905699
3646800,610.1461311784724
3650400,710.8467597318074
3654000,794.6638560302971
3657600,855.8854234754999
3661200,890.3393134194489
3664800,895.6775502002112
3668400,871.5363418030249
3672000,819.5608716849454
3675600,743.29318224097
3679200,647.9307904683984
3682800,539.9724857727279
3686400,426.7754482094348
3690000,316.0538688215321
3693600,215.35324026817625
3697200,131.53614396970596
3700800,70.31457652451257
3704400,35.860686580551885
3708000,30.52244979978849
3711600,54.66365819696523
3715200,106.63912831505195
3718800,182.9068177590264
3722400,278.2692095315974
3726000,386.2275142272433
3729600,499.4245517905606
3733200,610.1461311784636
3736800,710.8467597317997
3740400,794.6638560302911
3744000,855.8854234754959
3747600,890.3393134194473
3751200,895.677550200212
3754800,871.536341803028
3758400,819.5608716849508
3762000,743.2931822409772
3765600,647.9307904684068
3769200,539.9724857727371
3772800,426.7754482094441
3776400,316.05386882154085
3780000,215.35324026820422
3783600,131.53614396971204
3787200,70.31457652450604
3790800,35.86068658055353
3794400,30.52244979978974
3798000,54.66365819697046
3801600,106.6391283150466
3805200,182.90681775901925
3808800,278.26920953158896
3812400,386.22751422725844
3816000,499.4245517905513
3819600,610.1461311784548
3823200,710.8467597318122
3826800,794.663856030285
3830400,855.885423475492
3834000,890.3393134194457
3837600,895.6775502002106
3841200,871.5363418030312
3844800,819.560871684956
3848400,743.2931822409655
3852000,647.9307904684154
3855600,539.9724857727463
3859200,426.77544820945343
3862800,316.05386882152646
3866400,215.35324026819163
3870000,131.53614396971807
3873600,70.31457652449956
3877200,35.86068658055524
3880800,30.522449799789
3884400,54.663658196967276
3888000,106.63912831505536
3891600,182.9068177590309
3895200,278.2692095315805
3898800,386.22751422724923
3902400,499.42455179054195
3906000,610.1461311784692
3909600,710.8467597318046
3913200,794.6638560302949
3916800,855.8854234754986
3920400,890.339313419444
3924000,895.6775502002115
3927600,871.5363418030344
3931200,819.5608716849474
3934800,743.2931822409727
3938400,647.9307904684238
3942000,539.9724857727311
3945600,426.77544820946275
3949200,316.0538688215353
3952800,215.35324026819933
3956400,131.53614396970818
3960000,70.31457652450348
3963600,35.86068658055689
3967200,30.52244979979031
3970800,54.66365819696409
3974400,106.63912831505002
3978000,182.9068177590238
3981600,278.26920953159436
3985200,386.22751422726424
3988800,499.42455179053263
3992400,610.1461311784835
3996000,710.8467597317969
3999600,794.6638560302888
4003200,855.8854234754945
4006800,890.3393134194467
4010400,895.6775502002101
4014000,871.5363418030375
4017600,819.5608716849385
4021200,743.2931822409798
4024800,647.9307904684099
4028400,539.9724857727404
4032000,426.7754482094475
4035600,316.05386882152084
4039200,215.353240268207
4042800,131.5361439697142
4046400,70.31457652450752
4050000,35.86068658055416
4053600,30.522449799789456
4057200,54.663658196969266
4060800,106.63912831505877
4064400,182.90681775901663
4068000,278.2692095315859
4071600,386.2275142272551
4075200,499.42455179054787
4078800,610.1461311784748
4082400,710.8467597317892
4086000,794.6638560302988
4089600,855.8854234754906
4093200,890.339313419445
4096800,895.6775502002109
4100400,871.5363418030324
4104000,819.560871684944
4107600,743.2931822409869
4111200,647.930790468396
4114800,539.9724857727496
4118400,426.77544820945684
4122000,316.05386882152965
4125600,215.3532402681944
4129200,131.5361439697043
4132800,70.3145765245115
4136400,35.86068658055143
4140000,30.522449799788717
4143600,54.66365819696608
4147200,106.63912831505343
4150800,182.90681775902834
4154400,278.2692095315997
4158000,386.2275142272458
4161600,499.42455179053854
4165200,610.146131178466
4168800,710.8467597318017
4172400,794.6638560302927
4176000,855.8854234754971
4179600,890.3393134194478
4183200,895.6775502002117
4186800,871.5363418030356
4190400,819.5608716849492
4194000,743.2931822409753
4197600,647.9307904684046
4201200,539.9724857727588
4204800,426.7754482094416
4208400,316.05386882153846
4212000,215.35324026820214
4215600,131.5361439697104
4219200,70.31457652450496
4222800,35.860686580553136
4226400,30.52244979978792
4230000,54.66365819697131
4233600,106.63912831504808
4237200,182.90681775902118
4240800,278.2692095315913
4244400,386.22751422726094
4248000,499.4245517905538
4251600,610.1461311784572
4255200,710.8467597318144
4258800,794.6638560302868
4262400,855.8854234754931
4266000,890.3393134194462
4269600,895.6775502002104
4273200,871.5363418030304
4276800,819.5608716849547
4280400,743.2931822409824
4284000,647.9307904684131
4287600,539.9724857727438
4291200,426.77544820945093
4294800,316.0538688215241
